Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
COM,3560,1.0,Crisis Communication,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,andrew pyle,False,COM-3560,2021
COM,3570,1.0,Public Relations Writing,0.48,0.2,0.12,0.0,0.0,0.0,0.0,0.2,jordan morehouse,False,COM-3570,2021
COM,3660,1.0,Video COMM w/ Adobe CC,0.85,0.08,0.0,0.0,0.0,0.0,0.0,0.08,michael rodgers,False,COM-3660,2021
COM,3660,4.0,Storytelling & Reporting,0.8,0.05,0.1,0.05,0.0,0.0,0.0,0.0,nigel robertson,False,COM-3660,2021
COM,3690,1.0,Political Comm,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,darren linvill,False,COM-3690,2021
COM,3900,1.0,Communication Internship,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,lori marlise pindar,False,COM-3900,2021
COM,4250,1.0,Adv Sports Comm,0.53,0.35,0.06,0.06,0.0,0.0,0.0,0.0,bryan denham,False,COM-4250,2021
COM,4260,1.0,Social Media and Sports Co,0.63,0.37,0.0,0.0,0.0,0.0,0.0,0.0,brandon boatwright,False,COM-4260,2021
COM,4270,1.0,Comm in Sports Organizati,0.88,0.04,0.04,0.0,0.0,0.0,0.0,0.04,katie mcelveen,False,COM-4270,2021
COM,4270,2.0,Comm in Sports Organizati,0.81,0.15,0.04,0.0,0.0,0.0,0.0,0.0,katie mcelveen,False,COM-4270,2021
COM,4280,1.0,Interpers/Family Comm &,0.24,0.71,0.05,0.0,0.0,0.0,0.0,0.0,gregory cranmer,False,COM-4280,2021
COM,4550,1.0,Gender Communication,0.9,0.07,0.0,0.03,0.0,0.0,0.0,0.0,david travers scott,False,COM-4550,2021
COM,4710,1.0,Health Comm in Communi,0.64,0.15,0.03,0.0,0.18,0.0,0.0,0.0,victoria wingate,False,COM-4710,2021
COM,4950,1.0,Senior Capstone,0.61,0.33,0.06,0.0,0.0,0.0,0.0,0.0,gregory cranmer,False,COM-4950,2021
COM,4950,2.0,Senior Capstone,0.87,0.1,0.03,0.0,0.0,0.0,0.0,0.0,darren linvill,False,COM-4950,2021
COM,4980,1.0,Acad & Prof Dev II,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,lori marlise pindar,False,COM-4980,2021
COM,8000,1.0,Communication Pedagogy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,daniel leland fecher,False,COM-8000,2021
COOP,1010,1.0,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-1010,2021
COOP,1020,1.0,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-1020,2021
COOP,1030,1.0,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-1030,2021
COOP,2010,1.0,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-2010,2021
COOP,2020,1.0,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-2020,2021
COOP,6020,1.0,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,'neil burton,False,COOP-6020,2021
CPSC,1010,1.0,Computer Science I,0.15,0.34,0.17,0.06,0.15,0.0,0.0,0.13,carrie lynn russell,False,CPSC-1010,2021
CPSC,1010,2.0,Computer Science I,0.43,0.26,0.15,0.06,0.0,0.0,0.0,0.09,carrie lynn russell,False,CPSC-1010,2021
CPSC,1020,10.0,Computer Science II,0.29,0.26,0.12,0.08,0.14,0.0,0.0,0.11,catherine kittelstad,False,CPSC-1020,2021
CPSC,1060,1.0,Intro to Programming in Ja,0.16,0.16,0.2,0.16,0.16,0.0,0.0,0.16,christina joerg,False,CPSC-1060,2021
CPSC,1070,10.0,Programming Methodolog,0.48,0.24,0.07,0.12,0.03,0.0,0.0,0.06,sabarish babu,False,CPSC-1070,2021
CPSC,1110,1.0,Intro to Programming in C,0.16,0.31,0.2,0.07,0.11,0.0,0.0,0.16,alexandra adkins,False,CPSC-1110,2021
CPSC,1110,2.0,Intro to Programming in C,0.43,0.18,0.16,0.11,0.05,0.0,0.0,0.07,andrew duchowski,False,CPSC-1110,2021
CPSC,1210,1.0,Computational Thinking,0.25,0.25,0.17,0.17,0.0,0.0,0.0,0.17,mitch shue,False,CPSC-1210,2021
CPSC,1900,1.0,Teaching Assist Fundamen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mark smotherman,False,CPSC-1900,2021
CPSC,2070,1.0,Discrete Structures,0.63,0.2,0.12,0.05,0.0,0.0,0.0,0.0,kai liu,False,CPSC-2070,2021
CPSC,2070,3.0,Discrete Structures,0.27,0.37,0.08,0.04,0.06,0.0,0.0,0.19,sandra hedetniemi,False,CPSC-2070,2021
CPSC,2120,1.0,Algs/Data Structures,0.62,0.2,0.09,0.01,0.01,0.0,0.0,0.06,nicolas widman,False,CPSC-2120,2021
CPSC,2120,2.0,Algs/Data Structures,0.33,0.18,0.22,0.07,0.08,0.0,0.0,0.12,pradip srimani,False,CPSC-2120,2021
CPSC,2150,1.0,Software Dev Foundations,0.19,0.29,0.19,0.09,0.16,0.0,0.0,0.09,yu-shan sun,False,CPSC-2150,2021
CPSC,2150,2.0,Software Dev Foundations,0.26,0.45,0.12,0.03,0.12,0.0,0.0,0.02,yu-shan sun,False,CPSC-2150,2021
CPSC,2150,3.0,Software Dev Foundations,0.1,0.5,0.18,0.07,0.13,0.0,0.0,0.02,murali sitaraman,False,CPSC-2150,2021
CPSC,2200,10.0,Problem Solving w/ Office,0.32,0.36,0.27,0.05,0.0,0.0,0.0,0.0,catherine kittelstad,False,CPSC-2200,2021
CPSC,2200,19.0,Problem Solving w/ Office,0.66,0.17,0.03,0.07,0.07,0.0,0.0,0.0,catherine kittelstad,False,CPSC-2200,2021
CPSC,2310,1.0,Intro Computer Org,0.28,0.35,0.17,0.05,0.08,0.0,0.0,0.07,yvon feaster,False,CPSC-2310,2021
CPSC,2910,1.0,Prof Issues I,0.7,0.27,0.0,0.0,0.03,0.0,0.0,0.0,constance taylor,False,CPSC-2910,2021
CPSC,2910,2.0,Prof Issues I,0.67,0.27,0.07,0.0,0.0,0.0,0.0,0.0,constance taylor,False,CPSC-2910,2021
CPSC,2910,3.0,Prof Issues I,0.67,0.23,0.03,0.0,0.03,0.0,0.0,0.03,constance taylor,False,CPSC-2910,2021
CPSC,2920,1.0,"Computing, Ethics & Societ",0.7,0.22,0.08,0.0,0.0,0.0,0.0,0.0,julian brinkley,False,CPSC-2920,2021
CPSC,3120,1.0,Design Analysis of Algorith,0.18,0.36,0.2,0.08,0.08,0.0,0.0,0.1,federico iuricich,False,CPSC-3120,2021
CPSC,3120,2.0,Design Analysis of Algorith,0.33,0.49,0.1,0.05,0.0,0.0,0.0,0.03,yin yang,False,CPSC-3120,2021
CPSC,3220,1.0,Intro to Operating Systems,0.28,0.14,0.11,0.0,0.19,0.0,0.0,0.28,jacob sorber,False,CPSC-3220,2021
CPSC,3220,2.0,Intro to Operating Systems,0.12,0.38,0.32,0.12,0.03,0.0,0.0,0.03,mark smotherman,False,CPSC-3220,2021
CPSC,3220,3.0,Intro to Operating Systems,0.46,0.31,0.12,0.02,0.08,0.0,0.0,0.02,svetlana drachova,False,CPSC-3220,2021
CPSC,3300,1.0,Computer Systems Org,0.53,0.28,0.1,0.03,0.02,0.0,0.0,0.04,nicolas widman,False,CPSC-3300,2021
CPSC,3500,1.0,Foundations of Computer,0.31,0.41,0.2,0.02,0.04,0.0,0.0,0.02,wayne goddard,False,CPSC-3500,2021
CPSC,3520,1.0,Programming Systems,0.73,0.16,0.05,0.01,0.03,0.0,0.0,0.01,walter ligon,False,CPSC-3520,2021
CPSC,3600,1.0,Network Programming,0.67,0.14,0.11,0.0,0.08,0.0,0.0,0.0,james martin,False,CPSC-3600,2021
CPSC,3600,2.0,Network Programming,0.74,0.14,0.07,0.02,0.0,0.0,0.0,0.02,svetlana drachova,False,CPSC-3600,2021
CPSC,3710,1.0,Systems Analysis,0.6,0.24,0.11,0.0,0.02,0.0,0.0,0.02,roger larry van scoy,False,CPSC-3710,2021
CPSC,3720,1.0,Software Engineering,0.4,0.4,0.18,0.03,0.0,0.0,0.0,0.0,yu-shan sun,False,CPSC-3720,2021
CPSC,3720,2.0,Software Engineering,0.39,0.44,0.12,0.0,0.04,0.0,0.0,0.02,constance taylor,False,CPSC-3720,2021
CPSC,4050,1.0,Computer Graphics,0.6,0.08,0.04,0.04,0.0,0.0,0.0,0.24,jerry tessendorf,False,CPSC-4050,2021
CPSC,4110,1.0,Virtual Reality Systems,0.41,0.28,0.23,0.0,0.03,0.0,0.0,0.03,andrew robb,False,CPSC-4110,2021
CPSC,4140,1.0,Human and Computer Inte,0.82,0.13,0.03,0.03,0.0,0.0,0.0,0.0,bart knijnenburg,False,CPSC-4140,2021
CPSC,4150,1.0,Mobile Device Software D,0.37,0.37,0.14,0.06,0.06,0.0,0.0,0.0,christopher plaue,False,CPSC-4150,2021
CPSC,4160,1.0,2-D Game Engine Construc,0.57,0.2,0.06,0.03,0.06,0.0,0.0,0.09,victor zordan,False,CPSC-4160,2021
CPSC,4200,1.0,Computer Security Principl,0.88,0.05,0.03,0.03,0.0,0.0,0.0,0.03,long cheng,False,CPSC-4200,2021
CPSC,4240,1.0,System Admin and Securit,0.86,0.06,0.08,0.0,0.0,0.0,0.0,0.0,svetlana drachova,False,CPSC-4240,2021
CPSC,4300,1.0,Applied Data Science,0.43,0.36,0.18,0.04,0.0,0.0,0.0,0.0,alexander herzog,False,CPSC-4300,2021
CPSC,4430,1.0,Machine Learning: Impl &,0.75,0.1,0.05,0.0,0.05,0.0,0.0,0.05,larry hodges,False,CPSC-4430,2021
CPSC,4440,1.0,Cloud Computing Architect,0.53,0.39,0.08,0.0,0.0,0.0,0.0,0.0,mitch shue,False,CPSC-4440,2021
CPSC,4620,1.0,Database Management Sys,0.37,0.44,0.19,0.0,0.0,0.0,0.0,0.0,zijun wang,False,CPSC-4620,2021
CPSC,4620,2.0,Database Management Sys,0.29,0.29,0.35,0.02,0.02,0.0,0.0,0.02,constance taylor,False,CPSC-4620,2021
CPSC,4720,1.0,Software Devel Methodolg,0.87,0.0,0.07,0.0,0.07,0.0,0.0,0.0,paige rodeghero,False,CPSC-4720,2021
CPSC,4820,1.0,Special Topics: Tang and E,0.8,0.13,0.0,0.0,0.07,0.0,0.0,0.0,brygg anders ullmer,False,CPSC-4820,2021
CPSC,4820,2.0,Special Topic: Game Desig,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,guo freeman,False,CPSC-4820,2021
CPSC,4820,3.0,Special Topic: Computer Vi,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,andrew duchowski,False,CPSC-4820,2021
CPSC,4890,1.0,Programming Team Semin,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,brian dean,False,CPSC-4890,2021
CPSC,4910,1.0,Professional Issues II,0.78,0.16,0.04,0.0,0.0,0.0,0.0,0.02,roger larry van scoy,False,CPSC-4910,2021
CPSC,4910,2.0,Professional Issues II,0.79,0.11,0.11,0.0,0.0,0.0,0.0,0.0,alexander herzog,False,CPSC-4910,2021
CPSC,6050,1.0,Computer Graphics,0.57,0.14,0.07,0.0,0.0,0.0,0.0,0.21,jerry tessendorf,False,CPSC-6050,2021
CPSC,6110,1.0,Virtual Reality Systems,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,andrew robb,False,CPSC-6110,2021
CPSC,6160,1.0,2-D Game Engine Construc,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,victor zordan,False,CPSC-6160,2021
CPSC,6300,1.0,Applied Data Science,0.76,0.18,0.06,0.0,0.0,0.0,0.0,0.0,alexander herzog,False,CPSC-6300,2021
CPSC,6430,1.0,Machine Learning: Impl &,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,larry hodges,False,CPSC-6430,2021
CPSC,6620,1.0,Database Management Sys,0.33,0.58,0.08,0.0,0.0,0.0,0.0,0.0,zijun wang,False,CPSC-6620,2021
CPSC,6810,311.0,MSCS Ready: Module 3,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,eileen kraemer,False,CPSC-6810,2021
CPSC,6810,312.0,MSCS Ready: Module 4,0.38,0.38,0.13,0.0,0.13,0.0,0.0,0.0,eileen kraemer,False,CPSC-6810,2021
CPSC,6820,1.0,Spec Topic: Tangi and Emb,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,brygg anders ullmer,False,CPSC-6820,2021
CPSC,6820,3.0,Special Topic: Computer Vi,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.29,andrew duchowski,False,CPSC-6820,2021
CPSC,8050,1.0,Adv Comp Graphics,0.29,0.57,0.0,0.0,0.0,0.0,0.0,0.14,daljit singh dhillon,False,CPSC-8050,2021
CPSC,8190,1.0,Physically Based Visual Eff,0.33,0.33,0.33,0.0,0.0,0.0,0.0,0.0,jerry tessendorf,False,CPSC-8190,2021
CPSC,8270,1.0,Translation of Progr Langu,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,rong ge,False,CPSC-8270,2021
CPSC,8400,1.0,Design & Anlys of Algorith,0.13,0.19,0.34,0.0,0.28,0.0,0.0,0.06,brian dean,False,CPSC-8400,2021
CPSC,8430,1.0,Deep Learning,0.81,0.12,0.0,0.0,0.0,0.0,0.0,0.08,feng luo,False,CPSC-8430,2021
CPSC,8520,1.0,Internetworking,0.75,0.13,0.0,0.0,0.13,0.0,0.0,0.0,james martin,False,CPSC-8520,2021
CPSC,8650,1.0,Data Mining,0.41,0.33,0.15,0.0,0.04,0.0,0.0,0.07,zijun wang,False,CPSC-8650,2021
CPSC,8810,1.0,Select Topic: Deep Reinfor,0.39,0.17,0.44,0.0,0.0,0.0,0.0,0.0,ioannis karamouzas,False,CPSC-8810,2021
CPSC,9500,1.0,School of Computing Semi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,paige rodeghero,False,CPSC-9500,2021
CPSC,9500,7.0,New PhD Seminar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jacob sorber,False,CPSC-9500,2021
CPSC,9910,5.0,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,long cheng,False,CPSC-9910,2021
CPSC,9910,6.0,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,brian dean,False,CPSC-9910,2021
CPSC,9910,23.0,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,feng luo,False,CPSC-9910,2021
CRP,2010,1.0,"Cities, Technology and Soci",0.33,0.47,0.03,0.0,0.07,0.0,0.0,0.1,eric morris,False,CRP-2010,2021
CRP,8090,1.0,Current Issues in Planning,0.38,0.46,0.15,0.0,0.0,0.0,0.0,0.0,barry nocks,False,CRP-8090,2021
CSM,1000,1.0,Intro to Construct,0.87,0.0,0.07,0.0,0.07,0.0,0.0,0.0,thomas fuduric,False,CSM-1000,2021
CSM,2010,1.0,Structures I,0.2,0.27,0.0,0.33,0.07,0.0,0.0,0.13,shima clarke,False,CSM-2010,2021
CSM,2030,401.0,Mats & Meth of Const,0.36,0.38,0.15,0.05,0.0,0.0,0.0,0.05,jason lucas,False,CSM-2030,2021
CSM,2040,1.0,Cont Documents,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,robert coffey,False,CSM-2040,2021
CSM,2040,2.0,Cont Documents,0.48,0.36,0.12,0.04,0.0,0.0,0.0,0.0,robert coffey,False,CSM-2040,2021
CSM,2050,1.0,Mats & Methods II,0.37,0.47,0.16,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-2050,2021
CSM,2050,401.0,Mats & Methods II,0.22,0.7,0.09,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-2050,2021
CSM,2060,2.0,Construction Science Work,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,richard gauthier,False,CSM-2060,2021
CSM,2070,1.0,Construction Industry Semi,0.64,0.25,0.11,0.0,0.0,0.0,0.0,0.0,thomas fuduric,False,CSM-2070,2021
CSM,3040,1.0,Environmental Systems I,0.63,0.28,0.03,0.06,0.0,0.0,0.0,0.0,joseph burgett,False,CSM-3040,2021
CSM,3050,1.0,Environmental Systems II,0.17,0.4,0.31,0.06,0.06,0.0,0.0,0.0,joseph burgett,False,CSM-3050,2021
CSM,3060,1.0,Emerging Tech in Construc,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,harnish sharma,False,CSM-3060,2021
CSM,3060,401.0,Emerging Tech in Construc,0.5,0.27,0.12,0.04,0.08,0.0,0.0,0.0,harnish sharma,False,CSM-3060,2021
CSM,3070,1.0,Sustainable Construction,0.69,0.29,0.03,0.0,0.0,0.0,0.0,0.0,harnish sharma,False,CSM-3070,2021
CSM,3070,2.0,Sustainable Construction,0.59,0.35,0.06,0.0,0.0,0.0,0.0,0.0,harnish sharma,False,CSM-3070,2021
CSM,3510,1.0,Construction Estimating,0.27,0.45,0.09,0.07,0.09,0.0,0.0,0.02,seyed mousavi rizi,False,CSM-3510,2021
CSM,3520,1.0,Const Scheduling,0.41,0.41,0.14,0.05,0.0,0.0,0.0,0.0,craig townsend,False,CSM-3520,2021
CSM,3520,2.0,Const Scheduling,0.62,0.27,0.12,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-3520,2021
CSM,3530,1.0,Const Estimating II,0.36,0.6,0.04,0.0,0.0,0.0,0.0,0.0,seyed mousavi rizi,False,CSM-3530,2021
CSM,3530,2.0,Const Estimating II,0.67,0.29,0.05,0.0,0.0,0.0,0.0,0.0,anthony harden,False,CSM-3530,2021
CSM,4110,401.0,Safety in Bldg Const,0.77,0.15,0.0,0.0,0.08,0.0,0.0,0.0,nicholas corley,False,CSM-4110,2021
CSM,4500,1.0,Construction Internship,0.79,0.11,0.11,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,False,CSM-4500,2021
CSM,4530,1.0,Const Proj Mgmt,0.33,0.6,0.07,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-4530,2021
CSM,4530,401.0,Const Proj Mgmt,0.4,0.4,0.1,0.0,0.1,0.0,0.0,0.0,bryan malone,False,CSM-4530,2021
CSM,4540,1.0,Construction Capstone,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,vivek sharma,False,CSM-4540,2021
CSM,4610,1.0,Const Econ Seminar,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,"nove-josserand,",False,CSM-4610,2021
CSM,4610,401.0,Const Econ Seminar,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"nove-josserand,",False,CSM-4610,2021
CSM,8330,401.0,Fundam of Integr Prog Del,0.83,0.13,0.0,0.0,0.0,0.0,0.0,0.04,shima clarke,False,CSM-8330,2021
CSM,8600,1.0,Constr Finan Plan & Analys,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,"nove-josserand,",False,CSM-8600,2021
CSM,8600,401.0,Constr Finan Plan & Analys,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.1,"nove-josserand,",False,CSM-8600,2021
CSM,8900,1.0,Directed Studies:Subcon R,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-8900,2021
CU,1000,1.0,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.68,0.31,0.01,susan whorton,False,CU-1000,2021
CU,1000,14.0,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.43,0.53,0.04,susan whorton,False,CU-1000,2021
CU,1010,1.0,Univ Success Skills,0.5,0.2,0.1,0.0,0.1,0.0,0.0,0.1,valerie kay oonk,False,CU-1010,2021
CU,1010,2.0,Univ Success Skills,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,catherine neel,False,CU-1010,2021
CU,1010,3.0,Univ Success Skills,0.59,0.14,0.0,0.05,0.14,0.0,0.0,0.05,bryn babb,False,CU-1010,2021
CU,1010,7.0,Univ Success Skills,0.48,0.19,0.05,0.1,0.14,0.0,0.0,0.05,bryn babb,False,CU-1010,2021
CU,1110,1.0,Intro Supplemental Instruc,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,rachel anderson,False,CU-1110,2021
CU,1110,5.0,Intro Supplemental Instruc,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,rachel anderson,False,CU-1110,2021
DPA,3070,1.0,Method 3d Production,0.46,0.08,0.12,0.0,0.15,0.0,0.0,0.19,"florencio da costa,",False,DPA-3070,2021
DPA,4020,1.0,Visual Found of Digital Pro,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0.0,anthony summey,False,DPA-4020,2021
DPA,4030,1.0,Vis Foundations II,0.29,0.53,0.06,0.0,0.06,0.0,0.0,0.06,anthony summey,False,DPA-4030,2021
DPA,8080,1.0,Artistic Character Animatio,0.75,0.13,0.0,0.0,0.0,0.0,0.0,0.13,david stewart donar,False,DPA-8080,2021
DPA,8150,1.0,Special Effects Compositin,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,eric patterson,False,DPA-8150,2021
DPA,8150,843.0,Special Effects Compositin,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,eric patterson,False,DPA-8150,2021
DPA,8600,1.0,Production Studio,0.57,0.14,0.14,0.0,0.14,0.0,0.0,0.0,jerry tessendorf,False,DPA-8600,2021
DPA,8910,8.0,MFA Thesis Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,eric patterson,False,DPA-8910,2021
DSA,8420,401.0,Adv Mathematical Progra,0.6,0.32,0.08,0.0,0.0,0.0,0.0,0.0,matthew saltzman,False,DSA-8420,2021
ECAS,1990,101.0,CI LeadForward I,0.82,0.0,0.0,0.0,0.09,0.0,0.0,0.09,bradley putman,False,ECAS-1990,2021
ECAS,4990,101.0,CI LEAD Forward IV,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.11,bradley putman,False,ECAS-4990,2021
ECE,2010,1.0,Logic and Computing Devic,0.3,0.25,0.23,0.1,0.05,0.0,0.0,0.08,lin zhu,False,ECE-2010,2021
ECE,2020,1.0,Electric Circuits I,0.13,0.32,0.25,0.05,0.19,0.0,0.0,0.06,william harrell,False,ECE-2020,2021
ECE,2070,1.0,Basic Electrical Engineering,0.32,0.27,0.16,0.1,0.09,0.0,0.0,0.06,jeffrey osterberg,False,ECE-2070,2021
ECE,2070,2.0,Basic Electrical Engineering,0.43,0.36,0.14,0.04,0.01,0.0,0.0,0.02,tehseen raza,False,ECE-2070,2021
ECE,2070,3.0,Basic Electrical Engineering,0.5,0.25,0.21,0.03,0.01,0.0,0.0,0.0,timothy anglea,False,ECE-2070,2021
ECE,2080,1.0,Basic Electrical Engr Lab,0.86,0.1,0.0,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,2.0,Basic Electrical Engr Lab,0.89,0.0,0.05,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,3.0,Basic Electrical Engr Lab,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-2080,2021
ECE,2080,5.0,Basic Electrical Engr Lab,0.8,0.1,0.0,0.0,0.05,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,7.0,Basic Electrical Engr Lab,0.45,0.2,0.0,0.05,0.15,0.0,0.0,0.15,apoorva kapadia,False,ECE-2080,2021
ECE,2080,10.0,Basic Electrical Engr Lab,0.6,0.25,0.05,0.0,0.05,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,11.0,Basic Electrical Engr Lab,0.8,0.15,0.0,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,12.0,Basic Electrical Engr Lab,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,17.0,Basic Electrical Engr Lab,0.88,0.0,0.06,0.0,0.06,0.0,0.0,0.0,apoorva kapadia,False,ECE-2080,2021
ECE,2080,18.0,Basic Electrical Engr Lab,0.84,0.05,0.0,0.05,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2080,19.0,Basic Electrical Engr Lab,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2080,2021
ECE,2090,1.0,Logic & Computing Devices,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,apoorva kapadia,False,ECE-2090,2021
ECE,2090,3.0,Logic & Computing Devices,0.6,0.0,0.1,0.0,0.1,0.0,0.0,0.2,apoorva kapadia,False,ECE-2090,2021
ECE,2090,4.0,Logic & Computing Devices,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.2,apoorva kapadia,False,ECE-2090,2021
ECE,2110,3.0,Elec Engr Lab I,0.56,0.06,0.06,0.06,0.17,0.0,0.0,0.11,apoorva kapadia,False,ECE-2110,2021
ECE,2110,4.0,Elec Engr Lab I,0.42,0.08,0.08,0.17,0.08,0.0,0.0,0.17,apoorva kapadia,False,ECE-2110,2021
ECE,2120,4.0,Electrical Engineering Lab I,0.69,0.15,0.0,0.0,0.0,0.0,0.0,0.15,apoorva kapadia,False,ECE-2120,2021
ECE,2120,6.0,Electrical Engineering Lab I,0.67,0.06,0.17,0.0,0.06,0.0,0.0,0.06,apoorva kapadia,False,ECE-2120,2021
ECE,2120,7.0,Electrical Engineering Lab I,0.64,0.07,0.0,0.0,0.07,0.0,0.0,0.21,apoorva kapadia,False,ECE-2120,2021
ECE,2120,9.0,Electrical Engineering Lab I,0.78,0.06,0.0,0.0,0.06,0.0,0.0,0.11,apoorva kapadia,False,ECE-2120,2021
ECE,2220,1.0,Syst Prog Concept,0.09,0.38,0.17,0.06,0.19,0.0,0.0,0.11,lu yu,False,ECE-2220,2021
ECE,2230,1.0,Comp Sys Eng,0.16,0.21,0.19,0.12,0.12,0.0,0.0,0.21,jon calhoun,False,ECE-2230,2021
ECE,2620,1.0,Electric Circuits II,0.35,0.31,0.15,0.04,0.08,0.0,0.0,0.07,hassan raza,False,ECE-2620,2021
ECE,2620,2.0,Elec Circuits II (HON),0.63,0.19,0.0,0.0,0.0,0.0,0.0,0.19,tehseen raza,True,ECE-2620,2021
ECE,2720,1.0,Comp Organization,0.3,0.37,0.2,0.07,0.05,0.0,0.0,0.01,william reid,False,ECE-2720,2021
ECE,2730,1.0,Computer Organization La,0.61,0.22,0.11,0.0,0.06,0.0,0.0,0.0,apoorva kapadia,False,ECE-2730,2021
ECE,2730,2.0,Computer Organization La,0.56,0.28,0.0,0.0,0.17,0.0,0.0,0.0,apoorva kapadia,False,ECE-2730,2021
ECE,2730,4.0,Computer Organization La,0.61,0.28,0.11,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-2730,2021
ECE,2730,5.0,Computer Organization La,0.72,0.28,0.0,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-2730,2021
ECE,2730,6.0,Computer Organization La,0.79,0.11,0.05,0.0,0.0,0.0,0.0,0.05,apoorva kapadia,False,ECE-2730,2021
ECE,3110,2.0,Electrical Engineering Lab I,0.82,0.06,0.06,0.0,0.0,0.0,0.0,0.06,apoorva kapadia,False,ECE-3110,2021
ECE,3110,3.0,Electrical Engineering Lab I,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,apoorva kapadia,False,ECE-3110,2021
