Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,8530,3,Adv Acct Problems,0.62,0.32,0.03,0.0,0.03,0.0,0.0,0.0,suzanne pearse,,ACCT-8530,2016
ACCT,8550,1,Gov't and Nonprofit Accounting,0.6,0.37,0.04,0.0,0.0,0.0,0.0,0.0,james barnes,,ACCT-8550,2016
ACCT,8550,2,Gov't and Nonprofit Accounting,0.65,0.33,0.0,0.0,0.0,0.0,0.0,0.02,james barnes,,ACCT-8550,2016
ACCT,8630,1,Forensics Analysis,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,philip maiberger,,ACCT-8630,2016
ACCT,8630,2,Forensics Analysis,0.44,0.49,0.05,0.0,0.0,0.0,0.0,0.03,philip maiberger,,ACCT-8630,2016
ACCT,8650,1,Tax & Bus Decisions,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,judson jahn,,ACCT-8650,2016
ACCT,8720,1,Tax of Flowthroughs,0.17,0.43,0.33,0.0,0.07,0.0,0.0,0.0,thomas dickens,,ACCT-8720,2016
AGED,1020,1,Freshman Seminar,0.68,0.21,0.07,0.0,0.0,0.0,0.0,0.04,catheri dibenedetto,,AGED-1020,2016
AGED,2010,1,Intro to Agric Educ,0.43,0.24,0.24,0.05,0.05,0.0,0.0,0.0,philip fravel,,AGED-2010,2016
AGED,2040,1,App Ag Calculations,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-2040,2016
AGED,3030,1,Ag Ed Mech Tech,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,alex byrd,,AGED-3030,2016
AGED,3650,1,Multiculturalism in Agric Educ,0.9,0.03,0.03,0.0,0.03,0.0,0.0,0.0,alex byrd,,AGED-3650,2016
AGED,4030,1,Prin Adult/Ext Ed,0.77,0.09,0.14,0.0,0.0,0.0,0.0,0.0,kevin layfield,,AGED-4030,2016
AGM,1010,1,Intro Ag Mech & Bus,0.41,0.32,0.16,0.04,0.04,0.0,0.0,0.04,hunter massey,,AGM-1010,2016
AGM,2050,1,Prin of Fabrication,0.14,0.57,0.16,0.03,0.07,0.0,0.0,0.03,hunter massey,,AGM-2050,2016
AGM,2060,1,Machinery Mgt,0.25,0.33,0.25,0.08,0.0,0.0,0.0,0.08,hunter massey,,AGM-2060,2016
AGM,2190,1,Agribusiness and Food Systems,0.49,0.4,0.1,0.0,0.01,0.0,0.0,0.0,nicholas gra rogers,,AGM-2190,2016
AGM,2210,1,Land Measurements,0.17,0.32,0.33,0.14,0.03,0.0,0.0,0.01,charles privette,,AGM-2210,2016
AGM,3010,1,Soil Water Conserv,0.44,0.29,0.16,0.06,0.03,0.0,0.0,0.02,calvin sawyer,,AGM-3010,2016
AGM,3710,1,Agric Mechanization Practicum,0.0,0.0,0.0,0.0,0.0,0.89,0.05,0.05,hunter massey,,AGM-3710,2016
AGM,4000,1,Seminar in Ag Mech & Business,0.53,0.31,0.06,0.03,0.03,0.0,0.0,0.03,john chastain,,AGM-4000,2016
AGM,4050,1,Env Cont in Anim Str,0.14,0.46,0.3,0.1,0.0,0.0,0.0,0.0,john chastain,,AGM-4050,2016
AGM,4060,1,Mech & Hydraulic Sys,0.61,0.34,0.05,0.0,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4060,2016
AGM,4520,1,Mobile Power,0.41,0.41,0.14,0.05,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4520,2016
AGM,4600,1,Electrical Systems,0.45,0.36,0.13,0.06,0.0,0.0,0.0,0.0,young han,,AGM-4600,2016
AGM,4730,1,Peanut Harvesting Machinery,0.88,0.0,0.0,0.0,0.12,0.0,0.0,0.0,hunter massey,,AGM-4730,2016
AGRB,2020,1,Agricultural Economics,0.19,0.35,0.23,0.13,0.08,0.0,0.0,0.02,george apperson,,AGRB-2020,2016
AGRB,2020,2,Agricultural Economics,0.21,0.31,0.27,0.08,0.08,0.0,0.0,0.04,george apperson,,AGRB-2020,2016
AGRB,2050,1,Agriculture and Society,0.42,0.38,0.12,0.04,0.02,0.0,0.0,0.02,michael vassalos,,AGRB-2050,2016
AGRB,3020,1,Economics of Farm Management,0.28,0.35,0.27,0.09,0.0,0.0,0.0,0.01,michael vassalos,,AGRB-3020,2016
AGRB,3080,1,Quant Agribusiness Analysis I,0.19,0.23,0.32,0.19,0.03,0.0,0.0,0.03,lisha zhang,,AGRB-3080,2016
AGRB,3090,1,Econ of Agricultural Marketing,0.83,0.15,0.0,0.0,0.03,0.0,0.0,0.0,yuliya val bolotova,,AGRB-3090,2016
AGRB,3570,1,Natural Resources Economics,0.29,0.31,0.18,0.11,0.07,0.0,0.0,0.04,david brian willis,,AGRB-3570,2016
AGRB,4090,1,Commodity Futures Markets,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,yuliya val bolotova,,AGRB-4090,2016
AGRB,4120,1,Reg Econ Devel Theory & Policy,0.55,0.3,0.1,0.0,0.05,0.0,0.0,0.0,robert carey,,AGRB-4120,2016
AGRB,4600,1,Agricultural Finance,0.33,0.33,0.22,0.11,0.0,0.0,0.0,0.0,lisha zhang,,AGRB-4600,2016
AL,3490,400,Principles of Coaching,0.65,0.15,0.12,0.0,0.0,0.0,0.0,0.08,deborah cadorette,,AL-3490,2016
AL,3490,401,Principles of Coaching,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,deborah cadorette,,AL-3490,2016
AL,3490,402,Principles of Coaching,0.68,0.28,0.04,0.0,0.0,0.0,0.0,0.0,julia wright,,AL-3490,2016
AL,3490,403,Principles of Coaching,0.44,0.44,0.08,0.0,0.04,0.0,0.0,0.0,clyde keith connor,,AL-3490,2016
AL,3490,404,Principles of Coaching,0.84,0.08,0.0,0.0,0.0,0.0,0.0,0.08,edmond fry,,AL-3490,2016
AL,3500,400,Sci Basis I/Ex Phy,0.33,0.08,0.33,0.13,0.04,0.0,0.0,0.08,michael godfrey,,AL-3500,2016
AL,3500,401,Sci Basis I/Ex Phy,0.13,0.3,0.22,0.13,0.13,0.0,0.0,0.09,michael godfrey,,AL-3500,2016
AL,3530,400,Athletic Injuries,0.23,0.27,0.32,0.14,0.0,0.0,0.0,0.05,isaac sean colbert,,AL-3530,2016
AL,3530,401,Athletic Injuries,0.16,0.32,0.37,0.11,0.05,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2016
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.42,0.25,0.25,0.08,0.0,0.0,0.0,0.0,clyde keith connor,,AL-3600,2016
AL,3610,400,Admin/Org of Athletic Programs,0.73,0.2,0.0,0.07,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2016
AL,3610,401,Admin/Org of Athletic Programs,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2016
AL,3610,402,Admin/Org of Athletic Programs,0.7,0.2,0.05,0.0,0.0,0.0,0.0,0.05,henry oates,,AL-3610,2016
AL,3620,400,Psychology of Coaching,0.31,0.31,0.19,0.13,0.06,0.0,0.0,0.0,natalie anne carter,,AL-3620,2016
AL,3620,401,Psychology of Coaching,0.44,0.31,0.13,0.13,0.0,0.0,0.0,0.0,natalie anne carter,,AL-3620,2016
AL,3620,402,Psychology of Coaching,0.26,0.39,0.26,0.09,0.0,0.0,0.0,0.0,natalie anne carter,,AL-3620,2016
AL,3740,400,Coaching Football,0.58,0.21,0.04,0.04,0.08,0.0,0.0,0.04,edmond fry,,AL-3740,2016
AL,3760,400,Coaching Strength/Conditioning,0.61,0.22,0.13,0.04,0.0,0.0,0.0,0.0,edmond fry,,AL-3760,2016
AL,3760,401,Coaching Strength/Conditioning,0.5,0.3,0.1,0.0,0.05,0.0,0.0,0.05,edmond fry,,AL-3760,2016
AL,4380,400,Coaching Women,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-4380,2016
AL,4380,402,Coaching the Inner Athlete,0.7,0.17,0.09,0.0,0.04,0.0,0.0,0.0,deborah cadorette,,AL-4380,2016
AL,8490,400,Athletic Leadership Dev,0.6,0.28,0.08,0.0,0.04,0.0,0.0,0.0,michael godfrey,,AL-8490,2016
AL,8490,401,Athletic Leadership Dev,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,michael godfrey,,AL-8490,2016
AL,8500,400,Principles Strength and Condit,0.59,0.31,0.1,0.0,0.0,0.0,0.0,0.0,michael godfrey,,AL-8500,2016
AL,8650,400,Mkt and Comm Respon Interc Ath,0.82,0.12,0.0,0.0,0.06,0.0,0.0,0.0,misty soles,,AL-8650,2016
ANTH,2010,1,Introduction to Anthropology,0.49,0.28,0.13,0.02,0.02,0.0,0.0,0.06,yi wu,,ANTH-2010,2016
ANTH,2010,2,Introduction to Anthropology,0.07,0.2,0.44,0.15,0.05,0.0,0.0,0.1,john coggeshall,,ANTH-2010,2016
ANTH,2010,3,Introduction to Anthropology,0.06,0.35,0.39,0.06,0.1,0.0,0.0,0.05,john coggeshall,,ANTH-2010,2016
ANTH,2010,4,Introduction to Anthropology,0.38,0.42,0.09,0.04,0.07,0.0,0.0,0.0,katherine weisensee,,ANTH-2010,2016
ANTH,2010,5,Introduction to Anthropology,0.44,0.42,0.08,0.02,0.02,0.0,0.0,0.02,lisa rapaport,,ANTH-2010,2016
ANTH,2010,6,Introduction to Anthropology,0.27,0.3,0.18,0.09,0.07,0.0,0.0,0.09,yi wu,,ANTH-2010,2016
ANTH,3010,1,Cultural Anthropology,0.09,0.41,0.18,0.14,0.05,0.0,0.0,0.14,john coggeshall,,ANTH-3010,2016
ANTH,3320,1,World Archaeology,0.17,0.3,0.22,0.17,0.0,0.0,0.0,0.13,melissa vogel,,ANTH-3320,2016
ANTH,3510,1,Biological Anthropology,0.5,0.33,0.06,0.0,0.06,0.0,0.0,0.06,lisa rapaport,,ANTH-3510,2016
ANTH,3530,1,Forensic Anthropology,0.33,0.33,0.28,0.0,0.06,0.0,0.0,0.0,katherine weisensee,,ANTH-3530,2016
ANTH,4230,1,Women in the Developing World,0.43,0.43,0.07,0.0,0.0,0.0,0.0,0.07,melissa vogel,,ANTH-4230,2016
ARCH,1010,1,Intro to Architecture,0.63,0.26,0.04,0.02,0.03,0.0,0.0,0.02,sal hambright-belue,,ARCH-1010,2016
ARCH,2040,1,Hist of Modern Arch,0.28,0.42,0.25,0.03,0.03,0.0,0.0,0.0,robert bruhns,,ARCH-2040,2016
ARCH,2510,1,Arch Foundations I,0.23,0.69,0.08,0.0,0.0,0.0,0.0,0.0,david lee,,ARCH-2510,2016
ARCH,2510,2,Arch Foundations I,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,joseph choma,,ARCH-2510,2016
ARCH,2510,3,Arch Foundations I,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-2510,2016
ARCH,2510,4,Arch Foundations I,0.62,0.23,0.08,0.0,0.08,0.0,0.0,0.0,james barker,,ARCH-2510,2016
ARCH,2510,5,Arch Foundations I,0.23,0.69,0.08,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-2510,2016
ARCH,2700,1,Structures I,0.36,0.41,0.18,0.0,0.05,0.0,0.0,0.0,dustin gra albright,,ARCH-2700,2016
ARCH,3500,1,Intro to Urban Contexts,0.08,0.62,0.31,0.0,0.0,0.0,0.0,0.0,timothy burl brown,,ARCH-3500,2016
ARCH,3500,2,Intro to Urban Contexts,0.33,0.33,0.25,0.0,0.08,0.0,0.0,0.0,julie poe wilkerson,,ARCH-3500,2016
ARCH,3500,3,Intro to Urban Contexts,0.0,0.17,0.83,0.0,0.0,0.0,0.0,0.0,george schafer,,ARCH-3500,2016
ARCH,3500,4,Intro to Urban Contexts,0.17,0.42,0.42,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-3500,2016
ARCH,4010,1,Architectural Portfolio SENIOR,0.67,0.19,0.05,0.0,0.05,0.0,0.0,0.05,clarissa mendez,,ARCH-4010,2016
ARCH,4010,2,Architectural Portfolio JUNIOR,0.33,0.62,0.05,0.0,0.0,0.0,0.0,0.0,george schafer,,ARCH-4010,2016
ARCH,4010,3,Architectural Portfolio JUNIOR,0.42,0.5,0.04,0.0,0.04,0.0,0.0,0.0,maryam hamidpour,,ARCH-4010,2016
ARCH,6120,2,History Research,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,ulrike ann-so heine,,ARCH-6120,2016
ARCH,6990,9,Freehand Drawing,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,lynn craig,,ARCH-6990,2016
ARCH,8100,1,Visualization I,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,joseph choma,,ARCH-8100,2016
ARCH,8210,1,Research Methods,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,dina battisto,,ARCH-8210,2016
ARCH,8410,1,Arch Studio I,0.56,0.33,0.11,0.0,0.0,0.0,0.0,0.0,peter laurence,,ARCH-8410,2016
ARCH,8410,2,Arch Studio I,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,andreea mihalache,,ARCH-8410,2016
ARCH,8510,1,Design Studio III,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,ulrike ann-so heine,,ARCH-8510,2016
ARCH,8510,2,Design Studio III,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,henrique houayek,,ARCH-8510,2016
ARCH,8510,3,Design Studio III,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,ufuk ersoy,,ARCH-8510,2016
ARCH,8600,1,History/Theory I,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-8600,2016
ARCH,8810,1,Pro Practice Survey,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,katherin schwennsen,,ARCH-8810,2016
ARCH,8950,2,A+H Studio: Projects,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,byron malet edwards,,ARCH-8950,2016
ART,1050,1,Foundation Drawing I,0.29,0.57,0.0,0.07,0.07,0.0,0.0,0.0,kathleen ann thum,,ART-1050,2016
ART,1510,1,Foundations Art I,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,kymberly ann day,,ART-1510,2016
ART,2070,1,Beginning Painting,0.69,0.25,0.0,0.0,0.0,0.0,0.0,0.06,todd mcdonald,,ART-2070,2016
ART,2100,400,Art Appreciation,0.61,0.29,0.04,0.07,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2016
ART,2100,401,Art Appreciation,0.41,0.3,0.19,0.07,0.04,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2016
ART,2100,402,Art Appreciation,0.48,0.45,0.07,0.0,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2016
ART,2100,403,Art Appreciation,0.37,0.41,0.11,0.04,0.07,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2016
AS,1090,1,Air Force Today I,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,christopher mann,,AS-1090,2016
AS,1090,3,Air Force Today I,0.81,0.13,0.0,0.0,0.0,0.0,0.0,0.06,christopher mann,,AS-1090,2016
AS,2090,2,Dev of Air Power I,0.6,0.27,0.07,0.07,0.0,0.0,0.0,0.0,christopher mann,,AS-2090,2016
AS,2090,3,Dev of Air Power I,0.69,0.19,0.06,0.0,0.0,0.0,0.0,0.06,christopher mann,,AS-2090,2016
ASL,1010,1,Am Sign Lang I,0.17,0.39,0.28,0.06,0.11,0.0,0.0,0.0,william alton brant,,ASL-1010,2016
ASL,1010,2,Am Sign Lang I,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-1010,2016
ASL,1010,3,Am Sign Lang I,0.28,0.39,0.11,0.11,0.0,0.0,0.0,0.11,michael alb barrett,,ASL-1010,2016
ASL,1010,4,Am Sign Lang I,0.47,0.42,0.11,0.0,0.0,0.0,0.0,0.0,michael alb barrett,,ASL-1010,2016
ASL,1020,1,Am Sign Lang I,0.71,0.18,0.12,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-1020,2016
ASL,2010,1,Am Sign Lang II,0.28,0.39,0.22,0.11,0.0,0.0,0.0,0.0,michael alb barrett,,ASL-2010,2016
ASL,2010,2,Am Sign Lang II,0.13,0.19,0.38,0.31,0.0,0.0,0.0,0.0,michael alb barrett,,ASL-2010,2016
ASL,3010,1,Advanced A S L I,0.8,0.13,0.07,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-3010,2016
ASL,3150,1,Survey Interpreting,0.25,0.42,0.17,0.0,0.0,0.0,0.0,0.17,stephen fitzmaurice,,ASL-3150,2016
ASTR,1010,1,Solar System Astronomy,0.19,0.39,0.17,0.12,0.08,0.0,0.0,0.05,lih-sin the,,ASTR-1010,2016
ASTR,1010,2,Solar System Astronomy,0.28,0.36,0.19,0.04,0.06,0.0,0.0,0.07,lih-sin the,,ASTR-1010,2016
ASTR,1020,1,Stellar Astronomy,0.39,0.32,0.11,0.06,0.02,0.0,0.0,0.1,amber porter,,ASTR-1020,2016
ASTR,1030,1,Solar Systm Astr Lab,0.54,0.27,0.15,0.0,0.04,0.0,0.0,0.0,amber porter,,ASTR-1030,2016
ASTR,1030,2,Solar Systm Astr Lab,0.38,0.31,0.04,0.08,0.08,0.0,0.0,0.12,amber porter,,ASTR-1030,2016
ASTR,1030,4,Solar Systm Astr Lab,0.6,0.24,0.0,0.08,0.0,0.0,0.0,0.08,amber porter,,ASTR-1030,2016
ASTR,1030,5,Solar Systm Astr Lab,0.63,0.17,0.08,0.08,0.0,0.0,0.0,0.04,amber porter,,ASTR-1030,2016
ASTR,1030,6,Solar Systm Astr Lab,0.4,0.4,0.05,0.15,0.0,0.0,0.0,0.0,amber porter,,ASTR-1030,2016
ASTR,1030,7,Solar Systm Astr Lab,0.54,0.31,0.12,0.0,0.0,0.0,0.0,0.04,amber porter,,ASTR-1030,2016
ASTR,1030,8,Solar Systm Astr Lab,0.72,0.22,0.0,0.0,0.06,0.0,0.0,0.0,amber porter,,ASTR-1030,2016
ASTR,1030,9,Solar Systm Astr Lab,0.54,0.21,0.08,0.0,0.08,0.0,0.0,0.08,amber porter,,ASTR-1030,2016
ASTR,1030,10,Solar Systm Astr Lab,0.7,0.25,0.0,0.0,0.05,0.0,0.0,0.0,amber porter,,ASTR-1030,2016
ASTR,1040,1,Stellar Astr Lab,0.52,0.36,0.04,0.04,0.0,0.0,0.0,0.04,amber porter,,ASTR-1040,2016
ASTR,1040,2,Stellar Astr Lab,0.14,0.52,0.05,0.0,0.14,0.0,0.0,0.14,amber porter,,ASTR-1040,2016
ASTR,1040,4,Stellar Astr Lab,0.46,0.42,0.04,0.04,0.0,0.0,0.0,0.04,amber porter,,ASTR-1040,2016
AUD,1850,1,Intro to Audio Tech,0.18,0.73,0.09,0.0,0.0,0.0,0.0,0.0,hamilton altstatt,,AUD-1850,2016
