Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ARCH,8610,1,History/Theory II,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,ufuk ersoy,,ARCH-8610,2017
ARCH,8620,1,History/Theory III,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,andreea mihalache,,ARCH-8620,2017
ARCH,8650,1,Topics in Health Policy,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,anjali joseph,,ARCH-8650,2017
ARCH,8710,1,Structures II,0.47,0.42,0.05,0.0,0.05,0.0,0.0,0.0,dustin gra albright,,ARCH-8710,2017
ARCH,8730,2,Environmental Sys,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,vincent yves blouin,,ARCH-8730,2017
ARCH,8740,1,Building Process:TR,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,timothy burl brown,,ARCH-8740,2017
ARCH,8820,1,Building Economics,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-8820,2017
ARCH,8920,1,Comprehensive Studio,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8920,2017
ARCH,8920,2,Comprehensive Studio,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,ulrike ann-so heine,,ARCH-8920,2017
ARCH,8920,3,Comprehensive Studio,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,dustin gra albright,,ARCH-8920,2017
ARCH,8920,4,Comprehensive Studio,0.36,0.64,0.0,0.0,0.0,0.0,0.0,0.0, franco santa cruz,,ARCH-8920,2017
ARCH,8960,1,A+H Studio: Tectonic,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,byron malet edwards,,ARCH-8960,2017
ART,1060,1,Foundation Drawing II,0.7,0.17,0.0,0.04,0.09,0.0,0.0,0.0,carly drew,,ART-1060,2017
ART,1520,1,Foundations Art II,0.76,0.2,0.0,0.04,0.0,0.0,0.0,0.0,joseph ric manson ,,ART-1520,2017
ART,2050,1,Beginning Life Drawing,0.79,0.11,0.11,0.0,0.0,0.0,0.0,0.0,kathleen ann thum,,ART-2050,2017
ART,2070,1,Beginning Painting,0.65,0.29,0.0,0.0,0.06,0.0,0.0,0.0,todd mcdonald,,ART-2070,2017
ART,2100,400,Art Appreciation,0.35,0.48,0.09,0.09,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2017
ART,2100,401,Art Appreciation,0.55,0.24,0.1,0.0,0.0,0.0,0.0,0.1,lydia jane dorsey,,ART-2100,2017
ART,2100,402,Art Appreciation,0.46,0.29,0.18,0.0,0.04,0.0,0.0,0.04,lydia jane dorsey,,ART-2100,2017
ART,2100,403,Art Appreciation,0.24,0.59,0.14,0.0,0.0,0.0,0.0,0.03,lydia jane dorsey,,ART-2100,2017
ART,2130,1,Begin Photography,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,amber nic eckersley,,ART-2130,2017
ART,8060,1,Visual Arts Sem II,0.71,0.14,0.14,0.0,0.0,0.0,0.0,0.0,gregory wi shelnutt,,ART-8060,2017
AS,1100,1,Air Force Today II,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1100,2017
AS,1100,2,Air Force Today II,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1100,2017
AS,1100,3,Air Force Today II,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1100,2017
AS,2100,2,Dev of Air Power II,0.67,0.2,0.13,0.0,0.0,0.0,0.0,0.0,christopher mann,,AS-2100,2017
AS,2100,3,Dev of Air Power II,0.8,0.13,0.0,0.07,0.0,0.0,0.0,0.0,christopher mann,,AS-2100,2017
ASL,1010,1,Am Sign Lang I,0.26,0.37,0.32,0.05,0.0,0.0,0.0,0.0,william alton brant,,ASL-1010,2017
ASL,1010,2,Am Sign Lang I,0.42,0.42,0.16,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-1010,2017
ASL,1010,3,Am Sign Lang I,0.58,0.37,0.0,0.05,0.0,0.0,0.0,0.0,michael alb barrett,,ASL-1010,2017
ASL,1020,1,Am Sign Lang I,0.89,0.05,0.05,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-1020,2017
ASL,1020,2,Am Sign Lang I,0.86,0.05,0.05,0.0,0.05,0.0,0.0,0.0,kim ma misener dunn,,ASL-1020,2017
ASL,1020,3,Am Sign Lang I,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-1020,2017
ASL,2010,1,Am Sign Lang II,0.31,0.23,0.38,0.0,0.0,0.0,0.0,0.08,michael alb barrett,,ASL-2010,2017
ASL,2020,1,Am Sign Lang II,0.26,0.16,0.42,0.11,0.05,0.0,0.0,0.0,michael alb barrett,,ASL-2020,2017
ASL,2020,2,Am Sign Lang II,0.64,0.09,0.09,0.09,0.0,0.0,0.0,0.09,michael alb barrett,,ASL-2020,2017
ASL,3020,1,Advanced Asl II,0.86,0.07,0.07,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-3020,2017
ASL,4600,1,Deaf Literature,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-4600,2017
ASTR,1010,1,Solar System Astronomy,0.25,0.35,0.16,0.1,0.07,0.0,0.0,0.08,lih-sin the,,ASTR-1010,2017
ASTR,1020,1,Stellar Astronomy,0.27,0.26,0.11,0.05,0.16,0.0,0.0,0.15,amber porter,,ASTR-1020,2017
ASTR,1020,2,Stellar Astronomy,0.24,0.38,0.17,0.09,0.04,0.0,0.0,0.07,amber porter,,ASTR-1020,2017
