Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,8630,2,Forensics Analysis,0.38,0.59,0.03,0.0,0.0,0.0,0.0,0.0,philip maiberger,,ACCT-8630,2017
ACCT,8650,1,Tax & Bus Decisions,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,judson jahn,,ACCT-8650,2017
ACCT,8720,1,Tax of Flowthroughs,0.34,0.48,0.16,0.0,0.0,0.0,0.0,0.02,thomas dickens,,ACCT-8720,2017
AGED,1020,1,Freshman Seminar,0.76,0.12,0.06,0.0,0.0,0.0,0.0,0.06,catheri dibenedetto,,AGED-1020,2017
AGED,2000,1,Agr Appl of Ed Tech,0.67,0.17,0.1,0.0,0.0,0.0,0.0,0.07,kevin layfield,,AGED-2000,2017
AGED,2010,1,Intro to Agric Educ,0.59,0.37,0.0,0.0,0.0,0.0,0.0,0.04,philip fravel,,AGED-2010,2017
AGED,2040,1,App Ag Calculations,0.5,0.44,0.06,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-2040,2017
AGED,3030,1,Ag Ed Mech Tech,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,alex byrd,,AGED-3030,2017
AGED,4000,1,Supervised Field Experience II,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-4000,2017
AGED,4010,1,Instr Methods Ag Ed,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,catheri dibenedetto,,AGED-4010,2017
AGED,4030,1,Prin Adult/Ext Ed,0.41,0.29,0.18,0.06,0.0,0.0,0.0,0.06,alex byrd,,AGED-4030,2017
AGED,4230,400,Curriculum,0.17,0.5,0.33,0.0,0.0,0.0,0.0,0.0,catheri dibenedetto,,AGED-4230,2017
AGED,6030,1,Prin Adult/Ext Ed,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,alex byrd,,AGED-6030,2017
AGM,1010,1,Intro Ag Mech & Bus,0.71,0.15,0.08,0.02,0.04,0.0,0.0,0.0,hunter massey,,AGM-1010,2017
AGM,2050,1,Prin of Fabrication,0.3,0.54,0.09,0.02,0.02,0.0,0.0,0.04,hunter massey,,AGM-2050,2017
AGM,2060,1,Machinery Mgt,0.38,0.33,0.19,0.05,0.05,0.0,0.0,0.0,hunter massey,,AGM-2060,2017
AGM,2210,1,Land Measurements,0.26,0.56,0.17,0.01,0.0,0.0,0.0,0.0,charles privette,,AGM-2210,2017
AGM,3010,1,Soil Water Conserv,0.47,0.31,0.18,0.04,0.0,0.0,0.0,0.0,calvin sawyer,,AGM-3010,2017
AGM,4000,1,Seminar in Ag Mech & Business,0.33,0.59,0.07,0.0,0.0,0.0,0.0,0.0,john chastain,,AGM-4000,2017
AGM,4020,1,Irrigation System Design,0.23,0.43,0.27,0.03,0.03,0.0,0.0,0.0,charles privette,,AGM-4020,2017
AGM,4050,1,Env Cont in Anim Str,0.12,0.34,0.46,0.02,0.05,0.0,0.0,0.0,john chastain,,AGM-4050,2017
AGM,4060,1,Mech & Hydraulic Sys,0.41,0.47,0.12,0.0,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4060,2017
AGM,4520,1,Mobile Power,0.25,0.65,0.1,0.0,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4520,2017
AGM,4600,1,Electrical Systems,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,young han,,AGM-4600,2017
AGRB,2020,1,Agricultural Economics,0.17,0.27,0.29,0.12,0.1,0.0,0.0,0.06,george apperson,,AGRB-2020,2017
AGRB,2020,2,Agricultural Economics,0.12,0.42,0.15,0.18,0.09,0.0,0.0,0.03,george apperson,,AGRB-2020,2017
AGRB,2050,1,Agriculture and Society,0.2,0.29,0.45,0.04,0.02,0.0,0.0,0.0,michael vassalos,,AGRB-2050,2017
AGRB,3020,1,Economics of Farm Management,0.18,0.28,0.3,0.21,0.01,0.0,0.0,0.02,michael vassalos,,AGRB-3020,2017
AGRB,3080,1,Quant Agribusiness Analysis I,0.25,0.33,0.24,0.13,0.04,0.0,0.0,0.01,lisha zhang,,AGRB-3080,2017
AGRB,3090,1,Econ of Agricultural Marketing,0.5,0.38,0.08,0.02,0.02,0.0,0.0,0.0,yuliya val bolotova,,AGRB-3090,2017
AGRB,3190,1,Agribusiness Management,0.28,0.23,0.18,0.13,0.08,0.0,0.0,0.1,michael vassalos,,AGRB-3190,2017
AGRB,3570,1,Natural Resources Economics,0.2,0.18,0.27,0.13,0.09,0.0,0.0,0.13,david brian willis,,AGRB-3570,2017
AGRB,4090,1,Commodity Futures Markets,0.16,0.24,0.3,0.19,0.11,0.0,0.0,0.0,george apperson,,AGRB-4090,2017
AGRB,4120,1,Reg Econ Devel Theory & Policy,0.57,0.31,0.1,0.0,0.0,0.0,0.0,0.02,lori ann dickes,,AGRB-4120,2017
AGRB,4600,1,Agricultural Finance,0.2,0.43,0.33,0.05,0.0,0.0,0.0,0.0,lisha zhang,,AGRB-4600,2017
AL,3490,400,Principles of Coaching,0.66,0.21,0.07,0.03,0.0,0.0,0.0,0.03,deborah cadorette,,AL-3490,2017
AL,3490,401,Principles of Coaching,0.52,0.37,0.07,0.04,0.0,0.0,0.0,0.0,deborah cadorette,,AL-3490,2017
AL,3490,403,Principles of Coaching,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,clyde keith connor,,AL-3490,2017
AL,3490,404,Principles of Coaching,0.86,0.09,0.0,0.0,0.0,0.0,0.0,0.05,edmond fry,,AL-3490,2017
AL,3500,400,Sci Basis I/Ex Phy,0.12,0.36,0.2,0.12,0.04,0.0,0.0,0.16,michael godfrey,,AL-3500,2017
AL,3500,401,Sci Basis I/Ex Phy,0.29,0.25,0.25,0.13,0.0,0.0,0.0,0.08,michael godfrey,,AL-3500,2017
AL,3530,400,Athletic Injuries,0.42,0.21,0.29,0.08,0.0,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2017
AL,3530,401,Athletic Injuries,0.11,0.44,0.22,0.11,0.11,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2017
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.33,0.27,0.27,0.0,0.07,0.0,0.0,0.07,clyde keith connor,,AL-3600,2017
AL,3610,400,Admin/Org of Athletic Programs,0.74,0.21,0.0,0.0,0.05,0.0,0.0,0.0,henry oates,,AL-3610,2017
AL,3610,401,Admin/Org of Athletic Programs,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2017
AL,3610,402,Admin/Org of Athletic Programs,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2017
AL,3620,400,Psychology of Coaching,0.65,0.18,0.06,0.0,0.0,0.0,0.0,0.12,natalie anne carter,,AL-3620,2017
AL,3620,401,Psychology of Coaching,0.41,0.12,0.24,0.18,0.06,0.0,0.0,0.0,natalie anne carter,,AL-3620,2017
AL,3620,402,Psychology of Coaching,0.29,0.54,0.08,0.04,0.0,0.0,0.0,0.04,natalie anne carter,,AL-3620,2017
AL,3740,400,Coaching Football,0.78,0.09,0.04,0.0,0.04,0.0,0.0,0.04,edmond fry,,AL-3740,2017
AL,3760,400,Coaching Strength/Conditioning,0.79,0.13,0.0,0.04,0.04,0.0,0.0,0.0,edmond fry,,AL-3760,2017
AL,3760,401,Coaching Strength/Conditioning,0.71,0.0,0.21,0.0,0.07,0.0,0.0,0.0,edmond fry,,AL-3760,2017
AL,4380,402,Coaching the Inner Athlete,0.72,0.16,0.08,0.0,0.0,0.0,0.0,0.04,deborah cadorette,,AL-4380,2017
AL,4380,403,Media Relations in AL,0.8,0.16,0.04,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-4380,2017
AL,4380,404,Coaching the Inner Athlete,0.87,0.07,0.07,0.0,0.0,0.0,0.0,0.0,deborah cadorette,,AL-4380,2017
AL,4380,408,Officiating in AL,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,clyde keith connor,,AL-4380,2017
AL,8440,400,Surv of Res Mthds in Athletics,0.82,0.06,0.12,0.0,0.0,0.0,0.0,0.0,russell marion,,AL-8440,2017
AL,8440,401,Surv of Res Mthds in Athletics,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,russell marion,,AL-8440,2017
AL,8490,401,Athletic Leadership Dev,0.71,0.24,0.0,0.0,0.0,0.0,0.0,0.05,michael godfrey,,AL-8490,2017
AL,8500,400,Principles Strength and Condit,0.91,0.04,0.04,0.0,0.0,0.0,0.0,0.0,michael godfrey,,AL-8500,2017
AL,8500,401,Principles Strength and Condit,0.64,0.21,0.07,0.0,0.0,0.0,0.0,0.07,michael godfrey,,AL-8500,2017
AL,8650,400,Mkt and Comm Respon Interc Ath,0.88,0.08,0.0,0.0,0.04,0.0,0.0,0.0,misty soles,,AL-8650,2017
ANTH,2010,1,Introduction to Anthropology,0.06,0.23,0.28,0.16,0.11,0.0,0.0,0.17,john coggeshall,,ANTH-2010,2017
ANTH,2010,2,Introduction to Anthropology,0.0,0.24,0.29,0.24,0.12,0.0,0.0,0.12,john coggeshall,,ANTH-2010,2017
ANTH,2010,3,Introduction to Anthropology,0.44,0.37,0.11,0.02,0.02,0.0,0.0,0.04,yi wu,,ANTH-2010,2017
ANTH,2010,4,Introduction to Anthropology,0.46,0.2,0.15,0.09,0.06,0.0,0.0,0.04,yi wu,,ANTH-2010,2017
ANTH,2010,5,Introduction to Anthropology,0.4,0.37,0.1,0.02,0.03,0.0,0.0,0.08,lisa rapaport,,ANTH-2010,2017
ANTH,3010,1,Cultural Anthropology,0.04,0.32,0.44,0.04,0.0,0.0,0.0,0.16,john coggeshall,,ANTH-3010,2017
ANTH,3320,1,World Archaeology,0.72,0.11,0.0,0.11,0.06,0.0,0.0,0.0,elizabeth wakefield,,ANTH-3320,2017
ANTH,3510,1,Biological Anthropology,0.16,0.21,0.32,0.26,0.05,0.0,0.0,0.0,lisa rapaport,,ANTH-3510,2017
ANTH,3530,1,Forensic Anthropology,0.25,0.45,0.3,0.0,0.0,0.0,0.0,0.0,katherine weisensee,,ANTH-3530,2017
ANTH,3710,1,Language and Culture,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,yanhua zhang,,ANTH-3710,2017
ANTH,4230,1,Women in the Developing World,0.64,0.27,0.0,0.09,0.0,0.0,0.0,0.0,melissa vogel,,ANTH-4230,2017
ARCH,1010,1,Intro to Architecture,0.63,0.17,0.07,0.02,0.02,0.0,0.0,0.09,sal hambright-belue,,ARCH-1010,2017
ARCH,2040,1,Hist of Modern Arch,0.33,0.51,0.14,0.02,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-2040,2017
ARCH,2510,1,Arch Foundations I,0.4,0.47,0.13,0.0,0.0,0.0,0.0,0.0,david lee,,ARCH-2510,2017
ARCH,2510,2,Arch Foundations I,0.44,0.5,0.06,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-2510,2017
ARCH,2510,3,Arch Foundations I,0.5,0.38,0.13,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-2510,2017
ARCH,2510,4,Arch Foundations I,0.44,0.44,0.13,0.0,0.0,0.0,0.0,0.0,joseph schott,,ARCH-2510,2017
ARCH,2510,5,Arch Foundations I,0.2,0.53,0.27,0.0,0.0,0.0,0.0,0.0,criss mills,,ARCH-2510,2017
ARCH,2700,1,Structures I,0.28,0.59,0.1,0.03,0.0,0.0,0.0,0.0,dustin gra albright,,ARCH-2700,2017
ARCH,3500,1,Intro to Urban Contexts,0.29,0.5,0.14,0.07,0.0,0.0,0.0,0.0,timothy burl brown,,ARCH-3500,2017
ARCH,3500,2,Intro to Urban Contexts,0.25,0.17,0.42,0.17,0.0,0.0,0.0,0.0,julie poe wilkerson,,ARCH-3500,2017
ARCH,3500,3,Intro to Urban Contexts,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-3500,2017
ARCH,3500,4,Intro to Urban Contexts,0.08,0.42,0.42,0.08,0.0,0.0,0.0,0.0,george schafer,,ARCH-3500,2017
ARCH,3500,5,Intro to Urban Contexts,0.33,0.42,0.25,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-3500,2017
ARCH,3510,2,Studio Clemson,0.45,0.45,0.09,0.0,0.0,0.0,0.0,0.0,daniel nevi harding,,ARCH-3510,2017
ARCH,3540,1,Studio Barcelona,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,miguel roldan,,ARCH-3540,2017
ARCH,4010,1,Architectural Portfolio,0.62,0.19,0.1,0.0,0.05,0.0,0.0,0.05,clarissa mendez,,ARCH-4010,2017
ARCH,4010,2,Architectural Portfolio,0.43,0.24,0.29,0.0,0.0,0.0,0.0,0.05,herminia sil machry,,ARCH-4010,2017
ARCH,4010,3,Architectural Portfolio,0.36,0.59,0.0,0.05,0.0,0.0,0.0,0.0,george schafer,,ARCH-4010,2017
ARCH,6240,1,Product Design,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-6240,2017
ARCH,6850,1,H/Th: Arch+Health,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,dina battisto,,ARCH-6850,2017
ARCH,8100,1,Visualization I,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,andreea mihalache,,ARCH-8100,2017
ARCH,8210,1,Research Methods,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,dina battisto,,ARCH-8210,2017
ARCH,8410,1,Arch Studio I,0.67,0.17,0.17,0.0,0.0,0.0,0.0,0.0,peter laurence,,ARCH-8410,2017
ARCH,8410,2,Arch Studio I,0.33,0.33,0.17,0.0,0.0,0.0,0.0,0.17,andreea mihalache,,ARCH-8410,2017
ARCH,8510,2,Design Studio III,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,ufuk ersoy,,ARCH-8510,2017
ARCH,8510,3,Design Studio III,0.5,0.38,0.13,0.0,0.0,0.0,0.0,0.0, franco santa cruz,,ARCH-8510,2017
ARCH,8570,6,Design Studio V,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,henrique houayek,,ARCH-8570,2017
ARCH,8600,1,History/Theory I,0.17,0.75,0.08,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-8600,2017
ARCH,8720,1,Production & Assemb,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,daniel nevi harding,,ARCH-8720,2017
ARCH,8810,1,Pro Practice Survey,0.75,0.22,0.03,0.0,0.0,0.0,0.0,0.0,katherin schwennsen,,ARCH-8810,2017
ARCH,8860,1,Health Facilities,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8860,2017
ARCH,8890,1,Mentorship,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,ashley jennings,,ARCH-8890,2017
ARCH,8970,1,A+H Studio: Hospital,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8970,2017
ART,1050,1,Foundation Drawing I,0.71,0.14,0.0,0.0,0.07,0.0,0.0,0.07,kathleen ann thum,,ART-1050,2017
ART,1510,1,Foundations Art I,0.72,0.17,0.0,0.06,0.0,0.0,0.0,0.06,kymberly ann day,,ART-1510,2017
ART,2070,1,Beginning Painting,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,dustin lee massey,,ART-2070,2017
ART,2100,400,Art Appreciation,0.57,0.25,0.14,0.04,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2017
ART,2100,401,Art Appreciation,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2017
ART,2100,402,Art Appreciation,0.68,0.18,0.04,0.0,0.07,0.0,0.0,0.04,lydia jane dorsey,,ART-2100,2017
ART,2100,403,Art Appreciation,0.32,0.43,0.14,0.0,0.04,0.0,0.0,0.07,lydia jane dorsey,,ART-2100,2017
ART,2110,1,Begin Printmaking,0.56,0.31,0.06,0.0,0.06,0.0,0.0,0.0,mandy lora ferguson,,ART-2110,2017
ART,2130,1,Begin Photography,0.77,0.23,0.0,0.0,0.0,0.0,0.0,0.0,amber nic eckersley,,ART-2130,2017
ART,2210,1,Beginning New Media,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,christina nguy hung,,ART-2210,2017
ART,8210,1,Visual Narrative,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,david stewart donar,,ART-8210,2017
AS,1090,1,Air Force Today I,0.37,0.53,0.0,0.0,0.05,0.0,0.0,0.05,michael allen moore,,AS-1090,2017
AS,1090,2,Air Force Today I,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1090,2017
AS,1090,3,Air Force Today I,0.37,0.58,0.0,0.0,0.0,0.0,0.0,0.05,michael allen moore,,AS-1090,2017
AS,2090,2,Dev of Air Power I,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06,brock lusk,,AS-2090,2017
AS,2090,3,Dev of Air Power I,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2090,2017
AS,3090,2,A F Leadership Mgt I,0.76,0.18,0.0,0.0,0.0,0.0,0.0,0.06,rachelle mar miller,,AS-3090,2017
AS,4090,1,Nat Sec Policy I,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,keith balts,,AS-4090,2017
ASL,1010,1,Am Sign Lang I,0.68,0.26,0.0,0.0,0.05,0.0,0.0,0.0,jason hurdich,,ASL-1010,2017
ASL,1010,2,Am Sign Lang I,0.74,0.21,0.05,0.0,0.0,0.0,0.0,0.0,jason hurdich,,ASL-1010,2017
