Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,2020,401,Managerial Accounting Concepts,0.33,0.28,0.18,0.05,0.03,0.0,0.0,0.12,henry anderson,,ACCT-2020,2018
ACCT,3030,1,Cost Accounting,0.3,0.36,0.23,0.11,0.0,0.0,0.0,0.0,phebian davis-culler,,ACCT-3030,2018
ACCT,3030,2,Cost Accounting,0.36,0.27,0.27,0.04,0.04,0.0,0.0,0.02,phebian davis-culler,,ACCT-3030,2018
ACCT,3030,3,Cost Accounting,0.2,0.32,0.32,0.07,0.0,0.0,0.0,0.1,jace garrett,,ACCT-3030,2018
ACCT,3030,4,Cost Accounting,0.13,0.32,0.36,0.06,0.11,0.0,0.0,0.02,jace garrett,,ACCT-3030,2018
ACCT,3110,1,Intermediate Financial Acct I,0.29,0.33,0.19,0.05,0.07,0.0,0.0,0.07,erin michell hawkins,,ACCT-3110,2018
ACCT,3110,2,Intermediate Financial Acct I,0.18,0.5,0.23,0.05,0.05,0.0,0.0,0.0,erin michell hawkins,,ACCT-3110,2018
ACCT,3110,3,Intermediate Financial Acct I,0.22,0.44,0.2,0.13,0.0,0.0,0.0,0.0,amy melissa donnelly,,ACCT-3110,2018
ACCT,3110,4,Intermediate Financial Acct I,0.29,0.33,0.31,0.07,0.0,0.0,0.0,0.0,amy melissa donnelly,,ACCT-3110,2018
ACCT,3110,401,Intermediate Financial Acct I,0.49,0.27,0.08,0.06,0.02,0.0,0.0,0.08,henry anderson,,ACCT-3110,2018
ACCT,3120,1,Intermediate Financial Acct II,0.0,0.18,0.45,0.18,0.18,0.0,0.0,0.0,jeremy michae vinson,,ACCT-3120,2018
ACCT,3120,2,Intermediate Financial Acct II,0.32,0.36,0.25,0.05,0.0,0.0,0.0,0.02,terry daniel knause,,ACCT-3120,2018
ACCT,3120,3,Intermediate Financial Acct II,0.23,0.39,0.27,0.09,0.02,0.0,0.0,0.0,jeremy michae vinson,,ACCT-3120,2018
ACCT,3120,4,Intermediate Financial Acct II,0.28,0.33,0.33,0.0,0.0,0.0,0.0,0.06,terry daniel knause,,ACCT-3120,2018
ACCT,3120,5,Intermediate Financial Acct II,0.36,0.3,0.23,0.11,0.0,0.0,0.0,0.0,terry daniel knause,,ACCT-3120,2018
ACCT,3120,6,Intermediate Financial Acct II,0.27,0.4,0.2,0.13,0.0,0.0,0.0,0.0,terry daniel knause,,ACCT-3120,2018
ACCT,3130,1,Intermediate Fin Acct III,0.11,0.5,0.21,0.07,0.04,0.0,0.0,0.07, russell madray,,ACCT-3130,2018
ACCT,3130,2,Intermediate Fin Acct III,0.16,0.48,0.3,0.02,0.02,0.0,0.0,0.02, russell madray,,ACCT-3130,2018
ACCT,3130,3,Intermediate Fin Acct III,0.3,0.49,0.16,0.05,0.0,0.0,0.0,0.0, russell madray,,ACCT-3130,2018
ACCT,3130,4,Intermediate Fin Acct III,0.36,0.44,0.15,0.05,0.0,0.0,0.0,0.0, russell madray,,ACCT-3130,2018
ACCT,3220,1,Accounting Information Systems,0.17,0.5,0.17,0.03,0.03,0.0,0.0,0.11,philip maiberger,,ACCT-3220,2018
ACCT,3220,2,Accounting Information Systems,0.25,0.47,0.22,0.06,0.0,0.0,0.0,0.0,philip maiberger,,ACCT-3220,2018
ACCT,3220,3,Accounting Information Systems,0.06,0.23,0.48,0.06,0.03,0.0,0.0,0.13,philip maiberger,,ACCT-3220,2018
ACCT,4040,1,Individual Taxation,0.74,0.17,0.06,0.03,0.0,0.0,0.0,0.0,sarah martin,,ACCT-4040,2018
ACCT,4040,2,Individual Taxation,0.88,0.1,0.03,0.0,0.0,0.0,0.0,0.0,sarah martin,,ACCT-4040,2018
ACCT,4040,3,Individual Taxation,0.58,0.3,0.0,0.1,0.03,0.0,0.0,0.0,lisa whea birtwistle,,ACCT-4040,2018
ACCT,4040,4,Individual Taxation,0.24,0.38,0.19,0.08,0.08,0.0,0.0,0.03,lisa whea birtwistle,,ACCT-4040,2018
ACCT,4100,1,Reporting and Mgmt Control Sys,0.28,0.38,0.33,0.0,0.0,0.0,0.0,0.0,robin radtke,,ACCT-4100,2018
ACCT,4100,2,Reporting and Mgmt Control Sys,0.3,0.53,0.15,0.0,0.0,0.0,0.0,0.03,robin radtke,,ACCT-4100,2018
ACCT,4150,1,Auditing,0.15,0.49,0.28,0.05,0.03,0.0,0.0,0.0,carl hollingsworth,,ACCT-4150,2018
ACCT,4150,2,Auditing,0.17,0.33,0.19,0.17,0.03,0.0,0.0,0.11,carl hollingsworth,,ACCT-4150,2018
ACCT,8520,1,Fin Acct Theory/Res,0.43,0.54,0.03,0.0,0.0,0.0,0.0,0.0,ralph edward welton,,ACCT-8520,2018
ACCT,8520,2,Fin Acct Theory/Res,0.28,0.59,0.13,0.0,0.0,0.0,0.0,0.0,ralph edward welton,,ACCT-8520,2018
ACCT,8540,1,Prof Responsibility,0.47,0.5,0.03,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8540,2018
ACCT,8540,2,Prof Responsibility,0.28,0.67,0.06,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8540,2018
ACCT,8540,3,Prof Responsibility,0.5,0.42,0.08,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8540,2018
ACCT,8620,1,Financial Auditing,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,nancy lee harp,,ACCT-8620,2018
ACCT,8620,2,Financial Auditing,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,nancy lee harp,,ACCT-8620,2018
ACCT,8710,1,Corporate Taxation,0.31,0.64,0.06,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2018
ACCT,8710,2,Corporate Taxation,0.15,0.8,0.05,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2018
ACCT,8710,3,Corporate Taxation,0.28,0.64,0.08,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2018
ACCT,8730,1,Intl/Spec Tax Topic,0.43,0.47,0.11,0.0,0.0,0.0,0.0,0.0,kathr kisska-schulze,,ACCT-8730,2018
ACCT,8740,1,Tax Aspects of Finan Planning,0.42,0.53,0.04,0.0,0.0,0.0,0.0,0.0,judson jahn,,ACCT-8740,2018
AFLS,2000,1,Agric For Domestic Study Tour,0.0,0.0,0.0,0.0,0.0,0.9,0.05,0.05,jean bertrand,,AFLS-2000,2018
AGED,1000,1,Orientation & Field Experience,0.74,0.05,0.0,0.0,0.11,0.0,0.0,0.11,philip fravel,,AGED-1000,2018
AGED,2030,1,Teaching Agriscience,0.33,0.56,0.06,0.0,0.06,0.0,0.0,0.0,catherin dibenedetto,,AGED-2030,2018
AGED,4150,1,Leadership of Vol,0.71,0.24,0.05,0.0,0.0,0.0,0.0,0.0,kevin layfield,,AGED-4150,2018
AGED,4160,1,Ethics and Issues,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0, kirby player,,AGED-4160,2018
AGED,4250,1,Teaching Ag Mechs,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-4250,2018
AGM,2050,1,Prin of Fabrication,0.32,0.53,0.09,0.04,0.0,0.0,0.0,0.02,hunter massey,,AGM-2050,2018
AGM,2060,1,Machinery Mgt,0.34,0.44,0.16,0.03,0.0,0.0,0.0,0.03,hunter massey,,AGM-2060,2018
AGM,2200,1,Calc for Mechanized Agricult,0.57,0.33,0.05,0.0,0.0,0.0,0.0,0.05,young han,,AGM-2200,2018
AGM,2210,1,Land Measurements,0.46,0.27,0.23,0.02,0.02,0.0,0.0,0.0,charles privette,,AGM-2210,2018
AGM,4020,1,Irrigation System Design,0.47,0.47,0.07,0.0,0.0,0.0,0.0,0.0,charles privette,,AGM-4020,2018
AGM,4100,1,Precision Ag Tech,0.46,0.38,0.14,0.02,0.0,0.0,0.0,0.0,hunter massey,,AGM-4100,2018
AGM,4520,1,Mobile Power,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4520,2018
AGM,4720,1,Capstone,0.74,0.24,0.02,0.0,0.0,0.0,0.0,0.0,john chastain,,AGM-4720,2018
AGRB,2020,1,Agricultural Economics,0.39,0.24,0.19,0.12,0.03,0.0,0.0,0.03,george apperson,,AGRB-2020,2018
AGRB,2050,1,Agriculture and Society,0.26,0.53,0.18,0.04,0.0,0.0,0.0,0.0,george apperson,,AGRB-2050,2018
AGRB,3080,1,Quant Agribusiness Analysis I,0.15,0.19,0.38,0.22,0.05,0.0,0.0,0.01,lisha zhang,,AGRB-3080,2018
AGRB,3190,1,Agribusiness Management,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,yuliya vale bolotova,,AGRB-3190,2018
AGRB,3510,1,Principles of Ag Sales and Ad,0.03,0.65,0.29,0.03,0.0,0.0,0.0,0.0,george apperson,,AGRB-3510,2018
AGRB,3570,1,Natural Resources Economics,0.16,0.35,0.24,0.18,0.0,0.0,0.0,0.06,david brian willis,,AGRB-3570,2018
AGRB,4020,1,Production Economics,0.28,0.37,0.28,0.05,0.0,0.0,0.0,0.02,michael vassalos,,AGRB-4020,2018
AGRB,4080,1,Quant Agribusiness Analysis II,0.32,0.35,0.26,0.06,0.0,0.0,0.0,0.0,lisha zhang,,AGRB-4080,2018
AGRB,4520,1,Agricultural Policy,0.14,0.48,0.24,0.12,0.0,0.0,0.0,0.02,michael vassalos,,AGRB-4520,2018
AGRB,4560,1,Prices,0.23,0.33,0.26,0.19,0.0,0.0,0.0,0.0,yuliya vale bolotova,,AGRB-4560,2018
AL,3490,400,Principles of Coaching,0.85,0.11,0.0,0.0,0.0,0.0,0.0,0.04,deborah jo cadorette,,AL-3490,2018
AL,3490,402,Principles of Coaching,0.83,0.13,0.04,0.0,0.0,0.0,0.0,0.0,julia wright,,AL-3490,2018
AL,3490,403,Principles of Coaching,0.72,0.12,0.08,0.0,0.04,0.0,0.0,0.04,clyde keith connor,,AL-3490,2018
AL,3490,406,Principles of Coaching,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,john plumblee,,AL-3490,2018
AL,3490,407,Principles of Coaching,0.68,0.12,0.12,0.04,0.0,0.0,0.0,0.04,john plumblee,,AL-3490,2018
AL,3490,408,Principles of Coaching,0.76,0.16,0.0,0.0,0.08,0.0,0.0,0.0,deborah jo cadorette,,AL-3490,2018
AL,3500,400,Sci Basis I/Ex Phy,0.23,0.15,0.38,0.15,0.0,0.0,0.0,0.08,michael godfrey,,AL-3500,2018
AL,3500,401,Sci Basis I/Ex Phy,0.17,0.38,0.33,0.08,0.04,0.0,0.0,0.0,michael godfrey,,AL-3500,2018
AL,3520,400,Kinesiology,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,isaac sean colbert,,AL-3520,2018
AL,3530,400,Athletic Injuries,0.2,0.32,0.16,0.28,0.04,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2018
AL,3530,401,Athletic Injuries,0.13,0.57,0.13,0.17,0.0,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2018
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.33,0.58,0.04,0.0,0.04,0.0,0.0,0.0,clyde keith connor,,AL-3600,2018
AL,3610,400,Admin/Org of Athletic Programs,0.72,0.16,0.04,0.04,0.0,0.0,0.0,0.04,henry oates,,AL-3610,2018
AL,3610,401,Admin/Org of Athletic Programs,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2018
AL,3610,402,Admin/Org of Athletic Programs,0.88,0.0,0.08,0.04,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2018
AL,3620,400,Psychology of Coaching,0.5,0.23,0.12,0.04,0.12,0.0,0.0,0.0,natalie anne carter,,AL-3620,2018
AL,3620,401,Psychology of Coaching,0.44,0.32,0.16,0.04,0.04,0.0,0.0,0.0,natalie anne carter,,AL-3620,2018
AL,3620,402,Psychology of Coaching,0.46,0.35,0.08,0.08,0.04,0.0,0.0,0.0,natalie anne carter,,AL-3620,2018
AL,3720,400,Coaching Basketball,0.76,0.2,0.0,0.0,0.0,0.0,0.0,0.04,edmond fry,,AL-3720,2018
AL,3740,400,Coaching Football,0.76,0.12,0.08,0.04,0.0,0.0,0.0,0.0,edmond fry,,AL-3740,2018
AL,3760,400,Coaching Strength/Conditioning,0.8,0.12,0.04,0.0,0.0,0.0,0.0,0.04,edmond fry,,AL-3760,2018
AL,3760,401,Coaching Strength/Conditioning,0.72,0.08,0.04,0.08,0.04,0.0,0.0,0.04,edmond fry,,AL-3760,2018
AL,4000,400,Athletic Leadership Internship,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.06,deborah jo cadorette,,AL-4000,2018
AL,4380,402,Officiating in Athletic Leader,0.68,0.16,0.12,0.04,0.0,0.0,0.0,0.0,clyde keith connor,,AL-4380,2018
AL,4380,403,Belief Systems in AL,0.59,0.22,0.15,0.04,0.0,0.0,0.0,0.0,deborah jo cadorette,,AL-4380,2018
AL,4380,404,Belief Systems in AL,0.71,0.13,0.04,0.13,0.0,0.0,0.0,0.0,deborah jo cadorette,,AL-4380,2018
AL,8530,400,Legal Iss in Intercoll Athlet,0.91,0.04,0.0,0.0,0.0,0.0,0.0,0.04,misty soles,,AL-8530,2018
AL,8530,401,Legal Iss in Intercoll Athlet,0.74,0.22,0.04,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-8530,2018
AL,8630,400,Socio Dynam in Intercol Athlet,0.38,0.48,0.05,0.0,0.05,0.0,0.0,0.05,michael godfrey,,AL-8630,2018
AL,8630,401,Socio Dynam in Intercol Athlet,0.57,0.29,0.14,0.0,0.0,0.0,0.0,0.0,michael godfrey,,AL-8630,2018
AL,8640,400,Ethical Iss in Collegiate Athl,0.64,0.23,0.09,0.0,0.05,0.0,0.0,0.0,michael godfrey,,AL-8640,2018
AL,8640,401,Ethical Iss in Collegiate Athl,0.62,0.29,0.1,0.0,0.0,0.0,0.0,0.0,michael godfrey,,AL-8640,2018
AL,8700,400,Intercoll Athletics Finance,0.76,0.2,0.04,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-8700,2018
ANTH,2010,1,Introduction to Anthropology,0.23,0.48,0.26,0.03,0.0,0.0,0.0,0.0,david markus,,ANTH-2010,2018
ANTH,2010,2,Introduction to Anthropology,0.35,0.46,0.11,0.07,0.0,0.0,0.0,0.02,yi wu,,ANTH-2010,2018
ANTH,2010,3,Introduction to Anthropology,0.05,0.26,0.35,0.15,0.11,0.0,0.0,0.09,john coggeshall,,ANTH-2010,2018
ANTH,2010,4,Introduction to Anthropology,0.43,0.46,0.09,0.0,0.02,0.0,0.0,0.0,david markus,,ANTH-2010,2018
ANTH,2050,1,Professional Development,0.79,0.05,0.05,0.05,0.05,0.0,0.0,0.0,melissa vogel,,ANTH-2050,2018
ANTH,3200,1,North American Indian Cultures,0.21,0.42,0.17,0.17,0.04,0.0,0.0,0.0,john coggeshall,,ANTH-3200,2018
ANTH,3310,1,Archaeology,0.2,0.4,0.3,0.05,0.0,0.0,0.0,0.05,david markus,,ANTH-3310,2018
ANTH,3510,1,Biological Anthropology,0.2,0.47,0.27,0.07,0.0,0.0,0.0,0.0,lisa rapaport,,ANTH-3510,2018
ANTH,4040,1,Anthropological Theories,0.27,0.64,0.09,0.0,0.0,0.0,0.0,0.0,john coggeshall,,ANTH-4040,2018
ANTH,4990,1,Special Topics: Business Anth,0.41,0.47,0.06,0.0,0.0,0.0,0.0,0.06,melissa vogel,,ANTH-4990,2018
APEC,8220,1,Public Policy Econ,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,david brian willis,,APEC-8220,2018
ARCH,1510,1,Arch Communication,0.4,0.53,0.0,0.0,0.0,0.0,0.0,0.07,sall hambright-belue,,ARCH-1510,2018
ARCH,1510,2,Arch Communication,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-1510,2018
ARCH,1510,3,Arch Communication,0.36,0.43,0.07,0.07,0.0,0.0,0.0,0.07,clarissa mendez,,ARCH-1510,2018
ARCH,1510,4,Arch Communication,0.36,0.57,0.07,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-1510,2018
ARCH,1510,5,Arch Communication,0.5,0.43,0.07,0.0,0.0,0.0,0.0,0.0,jared jeffrey moore,,ARCH-1510,2018
ARCH,1510,6,Arch Communication,0.43,0.5,0.07,0.0,0.0,0.0,0.0,0.0,herminia silv machry,,ARCH-1510,2018
ARCH,2520,1,Arch Foundations II,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,timothy sutherland,,ARCH-2520,2018
ARCH,2520,2,Arch Foundations II,0.43,0.36,0.14,0.0,0.0,0.0,0.0,0.07,clarissa mendez,,ARCH-2520,2018
ARCH,2520,3,Arch Foundations II,0.23,0.54,0.23,0.0,0.0,0.0,0.0,0.0,criss mills,,ARCH-2520,2018
ARCH,2520,4,Arch Foundations II,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-2520,2018
ARCH,2520,5,Arch Foundations II,0.23,0.62,0.15,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-2520,2018
ARCH,2520,6,Arch Foundations II,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,catherine parn smith,,ARCH-2520,2018
ARCH,2710,1,Structures II,0.51,0.34,0.09,0.0,0.03,0.0,0.0,0.03,mahmoodreza soltani,,ARCH-2710,2018
ARCH,3530,1,Studio Genoa,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,henrique houayek,,ARCH-3530,2018
ARCH,3540,1,Studio Barcelona,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,miguel roldan,,ARCH-3540,2018
ARCH,4050,1,American Arch Styles 1650-1950,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-4050,2018
ARCH,4140,1,Design Seminar,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,henrique houayek,,ARCH-4140,2018
ARCH,4160,1,Field Studies,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,henrique houayek,,ARCH-4160,2018
ARCH,4520,1,Synthesis Studio,0.47,0.4,0.13,0.0,0.0,0.0,0.0,0.0,timothy burl brown,,ARCH-4520,2018
ARCH,4520,2,Synthesis Studio,0.29,0.43,0.29,0.0,0.0,0.0,0.0,0.0,julie poe wilkerson,,ARCH-4520,2018
ARCH,4520,3,Synthesis Studio,0.07,0.73,0.2,0.0,0.0,0.0,0.0,0.0,george schafer,,ARCH-4520,2018
ARCH,4520,4,Synthesis Studio,0.5,0.36,0.07,0.07,0.0,0.0,0.0,0.0,joseph schott,,ARCH-4520,2018
ARCH,4890,1,Internship,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.1,ashley jennings,,ARCH-4890,2018
ARCH,4990,1,Immersive Virtual Environments,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.09,david lee,,ARCH-4990,2018
ARCH,8110,1,Visualization II,0.33,0.5,0.08,0.0,0.0,0.0,0.0,0.08,douglas hecker,,ARCH-8110,2018
ARCH,8120,1,Computational Design Methods,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,david lee,,ARCH-8120,2018
ARCH,8420,1,Arch Studio II,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,andreea mihalache,,ARCH-8420,2018
ARCH,8610,1,History/Theory II,0.45,0.45,0.09,0.0,0.0,0.0,0.0,0.0,ufuk ersoy,,ARCH-8610,2018
ARCH,8620,1,History/Theory III,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,andreea mihalache,,ARCH-8620,2018
ARCH,8650,1,Topics in Health Policy,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,anjali joseph,,ARCH-8650,2018
ARCH,8710,1,Structures II,0.37,0.47,0.16,0.0,0.0,0.0,0.0,0.0,dustin grah albright,,ARCH-8710,2018
ARCH,8730,2,Environmental Sys,0.54,0.42,0.04,0.0,0.0,0.0,0.0,0.0,vincent yves blouin,,ARCH-8730,2018
ARCH,8740,1,Building Process:TR,0.78,0.22,0.0,0.0,0.0,0.0,0.0,0.0,joseph schott,,ARCH-8740,2018
ARCH,8900,1,Directed Studies,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,sara bayramzadeh,,ARCH-8900,2018
ARCH,8920,1,Comprehensive Studio,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8920,2018
ARCH,8920,2,Comprehensive Studio,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,dustin grah albright,,ARCH-8920,2018
ARCH,8920,3,Comprehensive Studio,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,ulrike ann-sop heine,,ARCH-8920,2018
ARCH,8920,4,Comprehensive Studio,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,ufuk ersoy,,ARCH-8920,2018
ARCH,8960,1,A+H Studio: Tectonic,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,byron malet edwards,,ARCH-8960,2018
ART,1060,1,Foundation Drawing II,0.52,0.38,0.05,0.0,0.0,0.0,0.0,0.05,carly drew,,ART-1060,2018
ART,1510,1,Foundations Art I,0.62,0.31,0.0,0.08,0.0,0.0,0.0,0.0,daniel bare,,ART-1510,2018
ART,1520,1,Foundations Art II,0.87,0.07,0.0,0.0,0.0,0.0,0.0,0.07,kooi susan el vander el,,ART-1520,2018
ART,2050,1,Beginning Life Drawing,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,kathleen ann thum,,ART-2050,2018
ART,2070,1,Beginning Painting,0.73,0.2,0.0,0.0,0.07,0.0,0.0,0.0,dustin lee massey,,ART-2070,2018
ART,2100,400,Art Appreciation,0.76,0.14,0.0,0.0,0.0,0.0,0.0,0.1,lydia jane dorsey,,ART-2100,2018
ART,2100,401,Art Appreciation,0.5,0.4,0.07,0.0,0.0,0.0,0.0,0.03,lydia jane dorsey,,ART-2100,2018
ART,2100,402,Art Appreciation,0.68,0.14,0.14,0.04,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2018
ART,2100,403,Art Appreciation,0.54,0.21,0.11,0.04,0.0,0.0,0.0,0.11,lydia jane dorsey,,ART-2100,2018
ART,2110,1,Begin Printmaking,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,mandy lorai ferguson,,ART-2110,2018
ART,2130,1,Begin Photography,0.86,0.07,0.0,0.0,0.07,0.0,0.0,0.0,amanda denise musick,,ART-2130,2018
ART,2170,1,Beginning Ceramics,0.55,0.27,0.0,0.09,0.09,0.0,0.0,0.0,daniel bare,,ART-2170,2018
ART,3570,1,Community Supported Art - CI,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,daniel bare,,ART-3570,2018
AS,1100,1,Air Force Today II,0.29,0.59,0.0,0.06,0.06,0.0,0.0,0.0,michael allen moore,,AS-1100,2018
AS,1100,2,Air Force Today II,0.33,0.5,0.06,0.06,0.0,0.0,0.0,0.06,michael allen moore,,AS-1100,2018
AS,1100,3,Air Force Today II,0.35,0.59,0.06,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1100,2018
AS,2100,1,Dev of Air Power II,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2100,2018
AS,2100,2,Dev of Air Power II,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2100,2018
AS,2100,3,Dev of Air Power II,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2100,2018
