Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,3030,4,Cost Accounting,0.21,0.28,0.3,0.12,0.07,0.0,0.0,0.02,phebian davis-culler,,ACCT-3030,2018
ACCT,3110,1,Intermediate Financial Acct I,0.1,0.33,0.25,0.17,0.08,0.0,0.0,0.06,erin michell hawkins,,ACCT-3110,2018
ACCT,3110,2,Intermediate Financial Acct I,0.16,0.29,0.24,0.13,0.11,0.0,0.0,0.07,erin michell hawkins,,ACCT-3110,2018
ACCT,3110,3,Intermediate Financial Acct I,0.14,0.44,0.23,0.12,0.02,0.0,0.0,0.05,amy melissa donnelly,,ACCT-3110,2018
ACCT,3110,4,Intermediate Financial Acct I,0.09,0.55,0.21,0.06,0.02,0.0,0.0,0.06,amy melissa donnelly,,ACCT-3110,2018
ACCT,3110,400,Intermediate Financial Acct I,0.21,0.35,0.13,0.04,0.08,0.0,0.0,0.19,henry anderson,,ACCT-3110,2018
ACCT,3120,1,Intermediate Financial Acct II,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,terry daniel knause,,ACCT-3120,2018
ACCT,3120,2,Intermediate Financial Acct II,0.1,0.34,0.37,0.07,0.1,0.0,0.0,0.02,jeremy michae vinson,,ACCT-3120,2018
ACCT,3120,3,Intermediate Financial Acct II,0.38,0.41,0.21,0.0,0.0,0.0,0.0,0.0,terry daniel knause,,ACCT-3120,2018
ACCT,3120,4,Intermediate Financial Acct II,0.35,0.35,0.25,0.03,0.0,0.0,0.0,0.03,jeremy michae vinson,,ACCT-3120,2018
ACCT,3120,5,Intermediate Financial Acct II,0.26,0.42,0.26,0.0,0.0,0.0,0.0,0.05,terry daniel knause,,ACCT-3120,2018
ACCT,3120,6,Intermediate Financial Acct II,0.33,0.49,0.18,0.0,0.0,0.0,0.0,0.0,terry daniel knause,,ACCT-3120,2018
ACCT,3130,1,Intermediate Fin Acct III,0.1,0.31,0.38,0.17,0.05,0.0,0.0,0.0, russell madray,,ACCT-3130,2018
ACCT,3130,2,Intermediate Fin Acct III,0.09,0.45,0.33,0.06,0.03,0.0,0.0,0.03, russell madray,,ACCT-3130,2018
ACCT,3130,3,Intermediate Fin Acct III,0.27,0.37,0.2,0.1,0.05,0.0,0.0,0.02, russell madray,,ACCT-3130,2018
ACCT,3130,4,Intermediate Fin Acct III,0.27,0.27,0.39,0.05,0.02,0.0,0.0,0.0, russell madray,,ACCT-3130,2018
ACCT,3220,1,Accounting Information Systems,0.36,0.27,0.25,0.05,0.02,0.0,0.0,0.05,philip maiberger,,ACCT-3220,2018
ACCT,3220,2,Accounting Information Systems,0.18,0.34,0.24,0.11,0.05,0.0,0.0,0.08,philip maiberger,,ACCT-3220,2018
ACCT,3220,3,Accounting Information Systems,0.16,0.26,0.34,0.11,0.03,0.0,0.0,0.11,philip maiberger,,ACCT-3220,2018
ACCT,4040,1,Individual Taxation,0.5,0.29,0.12,0.06,0.03,0.0,0.0,0.0,lisa whea birtwistle,,ACCT-4040,2018
ACCT,4040,2,Individual Taxation,0.5,0.31,0.19,0.0,0.0,0.0,0.0,0.0,sarah martin,,ACCT-4040,2018
ACCT,4040,3,Individual Taxation,0.57,0.26,0.09,0.06,0.03,0.0,0.0,0.0,sarah martin,,ACCT-4040,2018
ACCT,4080,1,Retire & Estate Plan,0.37,0.52,0.07,0.0,0.0,0.0,0.0,0.04,john hine,,ACCT-4080,2018
ACCT,4100,3,Reporting and Mgmt Control Sys,0.32,0.47,0.16,0.0,0.05,0.0,0.0,0.0,robin radtke,,ACCT-4100,2018
ACCT,4150,1,Auditing,0.2,0.5,0.25,0.05,0.0,0.0,0.0,0.0,nancy lee harp,,ACCT-4150,2018
ACCT,4150,2,Auditing,0.26,0.58,0.11,0.05,0.0,0.0,0.0,0.0,nancy lee harp,,ACCT-4150,2018
ACCT,8510,1,Tax Research,0.07,0.93,0.0,0.0,0.0,0.0,0.0,0.0,thomas dickens,,ACCT-8510,2018
ACCT,8510,2,Tax Research,0.13,0.88,0.0,0.0,0.0,0.0,0.0,0.0,thomas dickens,,ACCT-8510,2018
ACCT,8510,3,Tax Research,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,thomas dickens,,ACCT-8510,2018
ACCT,8530,1,Adv Acct Problems,0.53,0.43,0.03,0.0,0.0,0.0,0.0,0.0,ralph edward welton,,ACCT-8530,2018
ACCT,8530,2,Adv Acct Problems,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8530,2018
ACCT,8530,3,Adv Acct Problems,0.72,0.25,0.0,0.0,0.0,0.0,0.0,0.03,suzanne pearse,,ACCT-8530,2018
ACCT,8550,1,Gov't and Nonprofit Accounting,0.86,0.11,0.03,0.0,0.0,0.0,0.0,0.0,james barnes,,ACCT-8550,2018
ACCT,8550,2,Gov't and Nonprofit Accounting,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,james barnes,,ACCT-8550,2018
ACCT,8550,3,Gov't and Nonprofit Accounting,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,james barnes,,ACCT-8550,2018
ACCT,8650,1,Tax & Bus Decisions,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,judson jahn,,ACCT-8650,2018
ACCT,8720,1,Tax of Flowthroughs,0.32,0.27,0.38,0.0,0.0,0.0,0.0,0.03,thomas dickens,,ACCT-8720,2018
AGED,1020,1,Freshman Seminar,0.8,0.07,0.07,0.07,0.0,0.0,0.0,0.0,catherin dibenedetto,,AGED-1020,2018
AGED,2000,1,Agr Appl of Ed Tech,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,kevin layfield,,AGED-2000,2018
AGED,2010,1,Intro to Agric Educ,0.71,0.21,0.07,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-2010,2018
AGED,2040,1,App Ag Calculations,0.45,0.27,0.27,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-2040,2018
AGED,3030,1,Ag Ed Mech Tech,0.4,0.33,0.2,0.07,0.0,0.0,0.0,0.0,alex byrd,,AGED-3030,2018
AGED,4030,1,Prin Adult/Ext Ed,0.79,0.07,0.07,0.0,0.07,0.0,0.0,0.0,alex byrd,,AGED-4030,2018
AGM,1010,1,Intro Ag Mech & Bus,0.62,0.28,0.03,0.03,0.05,0.0,0.0,0.0,hunter massey,,AGM-1010,2018
AGM,2050,1,Prin of Fabrication,0.26,0.48,0.17,0.05,0.05,0.0,0.0,0.0,hunter massey,,AGM-2050,2018
AGM,2060,1,Machinery Mgt,0.33,0.33,0.2,0.07,0.07,0.0,0.0,0.0,hunter massey,,AGM-2060,2018
AGM,2210,1,Land Measurements,0.71,0.21,0.08,0.0,0.0,0.0,0.0,0.0,charles privette,,AGM-2210,2018
AGM,3010,1,Soil Water Conserv,0.45,0.29,0.2,0.04,0.03,0.0,0.0,0.0,calvin sawyer,,AGM-3010,2018
AGM,4000,1,Seminar in Ag Mech & Business,0.04,0.22,0.4,0.24,0.1,0.0,0.0,0.0,john chastain,,AGM-4000,2018
AGM,4020,1,Irrigation System Design,0.12,0.41,0.35,0.06,0.06,0.0,0.0,0.0,charles privette,,AGM-4020,2018
AGM,4050,1,Env Cont in Anim Str,0.11,0.31,0.44,0.13,0.0,0.0,0.0,0.0,john chastain,,AGM-4050,2018
AGM,4060,1,Mech & Hydraulic Sys,0.27,0.62,0.12,0.0,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4060,2018
AGM,4520,1,Mobile Power,0.37,0.48,0.11,0.04,0.0,0.0,0.0,0.0,ali bulent koc,,AGM-4520,2018
AGM,4600,1,Electrical Systems,0.56,0.38,0.06,0.0,0.0,0.0,0.0,0.0,young jo han,,AGM-4600,2018
AGRB,2020,1,Agricultural Economics,0.2,0.29,0.24,0.18,0.05,0.0,0.0,0.04,george apperson,,AGRB-2020,2018
AGRB,2050,1,Agriculture and Society,0.15,0.22,0.3,0.25,0.03,0.0,0.0,0.04,michael vassalos,,AGRB-2050,2018
AGRB,3020,1,Economics of Farm Management,0.11,0.28,0.27,0.27,0.06,0.0,0.0,0.0,michael vassalos,,AGRB-3020,2018
AGRB,3080,1,Quant Agribusiness Analysis I,0.27,0.37,0.2,0.1,0.02,0.0,0.0,0.04,lisha zhang,,AGRB-3080,2018
AGRB,3090,1,Econ of Agricultural Marketing,0.59,0.33,0.04,0.0,0.03,0.0,0.0,0.01,yuliya vale bolotova,,AGRB-3090,2018
AGRB,3570,1,Natural Resources Economics,0.27,0.23,0.27,0.07,0.07,0.0,0.0,0.09,david brian willis,,AGRB-3570,2018
AGRB,4090,1,Commodity Futures Markets,0.13,0.26,0.29,0.21,0.11,0.0,0.0,0.0,george apperson,,AGRB-4090,2018
AGRB,4120,1,Reg Econ Devel Theory & Policy,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,ronald lamie,,AGRB-4120,2018
AGRB,4520,1,Agricultural Policy,0.24,0.33,0.24,0.15,0.03,0.0,0.0,0.0,michael vassalos,,AGRB-4520,2018
AGRB,4600,1,Agricultural Finance,0.36,0.26,0.26,0.13,0.0,0.0,0.0,0.0,lisha zhang,,AGRB-4600,2018
AL,3440,400,Athletics and Women,0.78,0.19,0.04,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-3440,2018
AL,3490,400,Principles of Coaching,0.61,0.29,0.07,0.04,0.0,0.0,0.0,0.0,deborah jo cadorette,,AL-3490,2018
AL,3490,401,Principles of Coaching,0.76,0.16,0.08,0.0,0.0,0.0,0.0,0.0,deborah jo cadorette,,AL-3490,2018
AL,3490,402,Principles of Coaching,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.04,john plumblee,,AL-3490,2018
AL,3490,403,Principles of Coaching,0.67,0.29,0.04,0.0,0.0,0.0,0.0,0.0,john plumblee,,AL-3490,2018
AL,3490,404,Principles of Coaching,0.71,0.25,0.0,0.04,0.0,0.0,0.0,0.0,clyde keith connor,,AL-3490,2018
AL,3490,407,Principles of Coaching,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,nicholas phi whitrow,,AL-3490,2018
AL,3490,408,Principles of Coaching,0.56,0.24,0.04,0.04,0.12,0.0,0.0,0.0,nicholas phi whitrow,,AL-3490,2018
AL,3490,409,Principles of Coaching,0.76,0.12,0.0,0.0,0.12,0.0,0.0,0.0,nicholas phi whitrow,,AL-3490,2018
AL,3500,400,Sci Basis I/Ex Phy,0.21,0.38,0.21,0.13,0.0,0.0,0.0,0.08,michael godfrey,,AL-3500,2018
AL,3500,401,Sci Basis I/Ex Phy,0.3,0.35,0.26,0.09,0.0,0.0,0.0,0.0,michael godfrey,,AL-3500,2018
AL,3510,400,Nat'l Coach Cert Prep for AL,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,deborah jo cadorette,,AL-3510,2018
AL,3530,400,Athletic Injuries,0.14,0.39,0.32,0.11,0.04,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2018
AL,3530,401,Athletic Injuries,0.28,0.36,0.16,0.08,0.08,0.0,0.0,0.04,isaac sean colbert,,AL-3530,2018
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.58,0.21,0.17,0.0,0.0,0.0,0.0,0.04,clyde keith connor,,AL-3600,2018
AL,3610,400,Admin/Org of Athletic Programs,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2018
AL,3620,400,Psychology of Coaching,0.38,0.12,0.35,0.12,0.04,0.0,0.0,0.0,natalie anne carter,,AL-3620,2018
AL,3620,401,Psychology of Coaching,0.64,0.28,0.04,0.04,0.0,0.0,0.0,0.0,natalie anne carter,,AL-3620,2018
AL,3620,402,Psychology of Coaching,0.44,0.28,0.16,0.08,0.0,0.0,0.0,0.04,natalie anne carter,,AL-3620,2018
AL,3740,400,Coaching Football,0.54,0.31,0.12,0.0,0.0,0.0,0.0,0.04,edmond fry,,AL-3740,2018
AL,3740,401,Coaching Football,0.61,0.09,0.0,0.04,0.04,0.0,0.0,0.22,edmond fry,,AL-3740,2018
AL,3760,400,Coaching Strength/Conditioning,0.72,0.21,0.0,0.0,0.07,0.0,0.0,0.0,edmond fry,,AL-3760,2018
AL,3760,401,Coaching Strength/Conditioning,0.81,0.04,0.04,0.0,0.11,0.0,0.0,0.0,edmond fry,,AL-3760,2018
AL,4380,402,Current Iss in HS Athletics,0.71,0.21,0.0,0.04,0.0,0.0,0.0,0.04,deborah jo cadorette,,AL-4380,2018
AL,4380,403,Media Relations in AL,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-4380,2018
AL,4380,408,Officiating in AL,0.57,0.22,0.17,0.04,0.0,0.0,0.0,0.0,clyde keith connor,,AL-4380,2018
AL,8380,400,Sp Topics in Intercoll Athlet,0.83,0.13,0.04,0.0,0.0,0.0,0.0,0.0,elliott charles,,AL-8380,2018
AL,8440,400,Surv of Res Mthds in Athletics,0.88,0.08,0.04,0.0,0.0,0.0,0.0,0.0,kristin kelly frady,,AL-8440,2018
AL,8440,401,Surv of Res Mthds in Athletics,0.71,0.07,0.14,0.0,0.07,0.0,0.0,0.0,kristin kelly frady,,AL-8440,2018
AL,8500,400,Principles Strength and Condit,0.74,0.19,0.07,0.0,0.0,0.0,0.0,0.0,michael godfrey,,AL-8500,2018
AL,8650,401,Mkt and Comm Respon Interc Ath,0.75,0.19,0.06,0.0,0.0,0.0,0.0,0.0,misty soles,,AL-8650,2018
ANTH,2010,1,Introduction to Anthropology,0.44,0.24,0.18,0.04,0.04,0.0,0.0,0.04,yi wu,,ANTH-2010,2018
ANTH,2010,2,Introduction to Anthropology,0.35,0.33,0.2,0.05,0.02,0.0,0.0,0.05,yi wu,,ANTH-2010,2018
ANTH,2010,3,Introduction to Anthropology,0.4,0.49,0.1,0.0,0.0,0.0,0.0,0.01,david markus,,ANTH-2010,2018
ANTH,2010,4,Introduction to Anthropology,0.3,0.63,0.05,0.0,0.01,0.0,0.0,0.0,david markus,,ANTH-2010,2018
ANTH,2010,5,Introduction to Anthropology,0.36,0.56,0.01,0.03,0.04,0.0,0.0,0.0,david markus,,ANTH-2010,2018
ANTH,3320,1,World Archaeology,0.53,0.32,0.11,0.05,0.0,0.0,0.0,0.0,david markus,,ANTH-3320,2018
ANTH,3510,1,Biological Anthropology,0.37,0.42,0.11,0.05,0.05,0.0,0.0,0.0,lisa rapaport,,ANTH-3510,2018
ANTH,3530,1,Forensic Anthropology,0.24,0.65,0.0,0.12,0.0,0.0,0.0,0.0,katherine weisensee,,ANTH-3530,2018
ANTH,4660,1,Evolution of Human Behav,0.4,0.3,0.1,0.2,0.0,0.0,0.0,0.0,lisa rapaport,,ANTH-4660,2018
ANTH,4960,2,Anth CI: Entrepreneurs in BSHS,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,janie shonta johnson,,ANTH-4960,2018
ARCH,1010,1,Introduction to Architecture,0.63,0.19,0.04,0.01,0.04,0.0,0.0,0.08,sall hambright-belue,,ARCH-1010,2018
ARCH,2040,1,Hist of Modern Arch,0.55,0.32,0.12,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-2040,2018
ARCH,2510,1,Arch Foundations I,0.46,0.46,0.08,0.0,0.0,0.0,0.0,0.0,timothy burl brown,,ARCH-2510,2018
ARCH,2510,2,Arch Foundations I,0.14,0.5,0.29,0.0,0.0,0.0,0.0,0.07,robert silance,,ARCH-2510,2018
ARCH,2510,3,Arch Foundations I,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,dustin grah albright,,ARCH-2510,2018
ARCH,2510,4,Arch Foundations I,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,joseph choma,,ARCH-2510,2018
ARCH,2510,5,Arch Foundations I,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-2510,2018
ARCH,2510,6,Arch Foundations I,0.54,0.31,0.08,0.08,0.0,0.0,0.0,0.0,timothy sutherland,,ARCH-2510,2018
ARCH,2700,1,Structures I,0.52,0.42,0.06,0.0,0.0,0.0,0.0,0.0,dustin grah albright,,ARCH-2700,2018
ARCH,3500,1,Intro to Urban Contexts,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,douglas hecker,,ARCH-3500,2018
ARCH,3500,2,Intro to Urban Contexts,0.63,0.31,0.06,0.0,0.0,0.0,0.0,0.0,julie poe wilkerson,,ARCH-3500,2018
ARCH,3500,3,Intro to Urban Contexts,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,david lee,,ARCH-3500,2018
ARCH,3500,4,Intro to Urban Contexts,0.75,0.13,0.13,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-3500,2018
ARCH,3500,5,Intro to Urban Contexts,0.38,0.5,0.13,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-3500,2018
ARCH,3510,3,Studio Clemson,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,michael carlo kleiss,,ARCH-3510,2018
ARCH,3510,4,Studio Clemson,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,criss mills,,ARCH-3510,2018
ARCH,3540,1,Studio Barcelona,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,miguel roldan,,ARCH-3540,2018
ARCH,4010,1,Architectural Portfolio,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-4010,2018
ARCH,4010,2,Architectural Portfolio,0.25,0.58,0.17,0.0,0.0,0.0,0.0,0.0,george schafer,,ARCH-4010,2018
ARCH,4010,4,Architectural Portfolio,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,pai liu,,ARCH-4010,2018
ARCH,4140,2,Design Seminar,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,miguel roldan,,ARCH-4140,2018
ARCH,6990,9,Freehand Drawing,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,lynn craig,,ARCH-6990,2018
ARCH,8100,1,Visualization I,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,andreea mihalache,,ARCH-8100,2018
ARCH,8210,1,Research Methods,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,dina battisto,,ARCH-8210,2018
ARCH,8360,1,Managing Integr Proj Delivery,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,sall hambright-belue,,ARCH-8360,2018
ARCH,8510,1,Design Studio III,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,ulrike ann-sop heine,,ARCH-8510,2018
ARCH,8510,2,Design Studio III,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,santa cruz da franco da,,ARCH-8510,2018
ARCH,8510,3,Design Studio III,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,daniel nevin harding,,ARCH-8510,2018
ARCH,8600,1,History/Theory I,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-8600,2018
ARCH,8720,1,Production & Assemb,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,daniel nevin harding,,ARCH-8720,2018
ARCH,8810,1,Pro Practice Survey,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,katherine schwennsen,,ARCH-8810,2018
ARCH,8950,1,A+H Studio: Projects,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8950,2018
ART,1050,1,Foundation Drawing I,0.18,0.18,0.55,0.09,0.0,0.0,0.0,0.0,denise elizabe ayers,,ART-1050,2018
ART,2070,1,Beginning Painting,0.35,0.18,0.29,0.0,0.0,0.0,0.0,0.18,dustin lee massey,,ART-2070,2018
ART,2090,1,Beginning Sculpture,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0, joseph rich manson rich,,ART-2090,2018
ART,2100,5,Art Appreciation,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,angel roche estrella,,ART-2100,2018
ART,2100,400,Art Appreciation,0.84,0.11,0.05,0.0,0.0,0.0,0.0,0.0, joseph rich manson rich,,ART-2100,2018
ART,2110,1,Begin Printmaking,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,mandy lorai ferguson,,ART-2110,2018
ART,2130,1,Begin Photography,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,amanda denise musick,,ART-2130,2018
ART,2170,1,Beginning Ceramics,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,daniel bare,,ART-2170,2018
ART,2210,1,Beginning New Media,0.73,0.18,0.0,0.0,0.0,0.0,0.0,0.09,christina nguye hung,,ART-2210,2018
ART,3050,1,Intermediate Drawing,0.64,0.27,0.09,0.0,0.0,0.0,0.0,0.0,annamarie williams,,ART-3050,2018
AS,1090,1,Air Force Today I,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1090,2018
AS,1090,2,Air Force Today I,0.78,0.17,0.06,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1090,2018
AS,1090,3,Air Force Today I,0.8,0.13,0.07,0.0,0.0,0.0,0.0,0.0,michael allen moore,,AS-1090,2018
AS,2090,1,Dev of Air Power I,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2090,2018
AS,2090,2,Dev of Air Power I,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2090,2018
AS,2090,3,Dev of Air Power I,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,brock lusk,,AS-2090,2018
AS,4090,1,Nat Sec Policy I,0.78,0.11,0.11,0.0,0.0,0.0,0.0,0.0,keith balts,,AS-4090,2018
AS,4090,2,Nat Sec Policy I,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,keith balts,,AS-4090,2018
ASL,1010,2,Am Sign Lang I,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,william rya clements,,ASL-1010,2018
ASL,1010,3,Am Sign Lang I,0.61,0.28,0.11,0.0,0.0,0.0,0.0,0.0,dunn kim mar misener mar,,ASL-1010,2018
ASL,1010,5,Am Sign Lang I,0.79,0.11,0.0,0.05,0.05,0.0,0.0,0.0,dunn kim mar misener mar,,ASL-1010,2018
ASL,1010,6,Am Sign Lang I,0.58,0.21,0.05,0.0,0.11,0.0,0.0,0.05,jason hurdich,,ASL-1010,2018
ASL,1020,1,Am Sign Lang I,0.41,0.24,0.29,0.0,0.0,0.0,0.0,0.06,jason hurdich,,ASL-1020,2018
ASL,1020,2,Am Sign Lang I,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,jason hurdich,,ASL-1020,2018
ASL,2010,1,Am Sign Lang II,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,william rya clements,,ASL-2010,2018
ASL,2010,3,Am Sign Lang II,0.72,0.17,0.11,0.0,0.0,0.0,0.0,0.0,dunn kim mar misener mar,,ASL-2010,2018
ASL,2010,4,Am Sign Lang II,0.87,0.07,0.0,0.07,0.0,0.0,0.0,0.0,dunn kim mar misener mar,,ASL-2010,2018
ASL,2020,1,Am Sign Lang II,0.21,0.43,0.14,0.21,0.0,0.0,0.0,0.0,jason hurdich,,ASL-2020,2018
ASL,3010,1,Advanced A S L I,0.65,0.18,0.18,0.0,0.0,0.0,0.0,0.0,dunn kim mar misener mar,,ASL-3010,2018
ASL,3050,1,Deaf Studies,0.83,0.0,0.0,0.06,0.11,0.0,0.0,0.0,jason hurdich,,ASL-3050,2018
ASL,3490,1,Adv App in Asl,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,william rya clements,,ASL-3490,2018
