Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,2020,1,Managerial Accounting Concepts,0.26,0.34,0.17,0.08,0.06,0.0,0.0,0.09,henry anderson,,ACCT-2020,2016
ACCT,2020,2,Managerial Accounting Concepts,0.18,0.39,0.23,0.09,0.02,0.0,0.0,0.09,henry anderson,,ACCT-2020,2016
ACCT,2020,3,Managerial Accounting Concepts,0.37,0.24,0.18,0.06,0.08,0.0,0.0,0.06,jace garrett,,ACCT-2020,2016
ACCT,2020,4,Managerial Accounting Concepts,0.31,0.31,0.19,0.08,0.05,0.0,0.0,0.06,jace garrett,,ACCT-2020,2016
ACCT,2020,5,Managerial Accounting Concepts,0.32,0.29,0.19,0.14,0.0,0.0,0.0,0.07,derek dalton,,ACCT-2020,2016
ACCT,2020,401,Managerial Accounting Concepts,0.26,0.21,0.2,0.08,0.1,0.0,0.0,0.16,henry anderson,,ACCT-2020,2016
ACCT,3030,1,Cost Accounting,0.22,0.59,0.1,0.0,0.02,0.0,0.0,0.08,robin radtke,,ACCT-3030,2016
ACCT,3030,2,Cost Accounting,0.43,0.28,0.17,0.02,0.02,0.0,0.0,0.09,robin radtke,,ACCT-3030,2016
ACCT,3030,3,Cost Accounting,0.43,0.33,0.04,0.06,0.02,0.0,0.0,0.12,robin radtke,,ACCT-3030,2016
ACCT,3030,5,Cost Accounting,0.15,0.23,0.23,0.08,0.08,0.0,0.0,0.23,tonya dionne smalls,,ACCT-3030,2016
ACCT,3110,1,Intermediate Financial Acct I,0.38,0.46,0.08,0.03,0.03,0.0,0.0,0.03,terry daniel knause,,ACCT-3110,2016
ACCT,3110,2,Intermediate Financial Acct I,0.06,0.12,0.24,0.15,0.15,0.0,0.0,0.29,brian todd carver,,ACCT-3110,2016
ACCT,3110,3,Intermediate Financial Acct I,0.5,0.27,0.14,0.05,0.02,0.0,0.0,0.02,terry daniel knause,,ACCT-3110,2016
ACCT,3110,4,Intermediate Financial Acct I,0.28,0.37,0.22,0.02,0.04,0.02,0.0,0.04,terry daniel knause,,ACCT-3110,2016
ACCT,3110,5,Intermediate Financial Acct I,0.5,0.25,0.16,0.09,0.0,0.0,0.0,0.0,terry daniel knause,,ACCT-3110,2016
ACCT,3120,1,Intermediate Financial Acct II,0.16,0.32,0.26,0.18,0.08,0.0,0.0,0.0,the estate  guffey,,ACCT-3120,2016
ACCT,3120,2,Intermediate Financial Acct II,0.11,0.23,0.4,0.14,0.06,0.0,0.0,0.06,the estate  guffey,,ACCT-3120,2016
ACCT,3120,3,Intermediate Financial Acct II,0.03,0.18,0.44,0.21,0.13,0.0,0.0,0.03,brian todd carver,,ACCT-3120,2016
ACCT,3120,4,Intermediate Financial Acct II,0.03,0.17,0.33,0.23,0.17,0.0,0.0,0.07,brian todd carver,,ACCT-3120,2016
ACCT,3120,5,Intermediate Financial Acct II,0.24,0.36,0.31,0.04,0.05,0.0,0.0,0.0,jeremy micha vinson,,ACCT-3120,2016
ACCT,3130,1,Intermediate Fin Acct III,0.11,0.4,0.2,0.14,0.03,0.0,0.0,0.11, russell madray,,ACCT-3130,2016
ACCT,3130,2,Intermediate Fin Acct III,0.26,0.45,0.21,0.08,0.0,0.0,0.0,0.0, russell madray,,ACCT-3130,2016
ACCT,3130,3,Intermediate Fin Acct III,0.38,0.38,0.19,0.03,0.03,0.0,0.0,0.0, russell madray,,ACCT-3130,2016
ACCT,3130,4,Intermediate Fin Acct III,0.33,0.36,0.26,0.05,0.0,0.0,0.0,0.0, russell madray,,ACCT-3130,2016
ACCT,3220,1,Accounting Information Systems,0.1,0.41,0.29,0.07,0.05,0.0,0.0,0.07,philip maiberger,,ACCT-3220,2016
ACCT,3220,2,Accounting Information Systems,0.21,0.48,0.17,0.05,0.0,0.0,0.0,0.1,philip maiberger,,ACCT-3220,2016
ACCT,3220,3,Accounting Information Systems,0.14,0.25,0.25,0.07,0.0,0.0,0.0,0.29,philip maiberger,,ACCT-3220,2016
ACCT,4040,1,Individual Taxation,0.69,0.16,0.1,0.05,0.0,0.0,0.0,0.0,sarah martin,,ACCT-4040,2016
ACCT,4040,2,Individual Taxation,0.71,0.23,0.04,0.02,0.0,0.0,0.0,0.0,sarah martin,,ACCT-4040,2016
ACCT,4100,1,Reporting and Mgmt Control Sys,0.34,0.63,0.03,0.0,0.0,0.0,0.0,0.0,holly rhiannio hawk,,ACCT-4100,2016
ACCT,4100,2,Reporting and Mgmt Control Sys,0.32,0.59,0.09,0.0,0.0,0.0,0.0,0.0,holly rhiannio hawk,,ACCT-4100,2016
ACCT,4150,1,Auditing,0.26,0.38,0.31,0.05,0.0,0.0,0.0,0.0,nancy lee harp,,ACCT-4150,2016
ACCT,4150,2,Auditing,0.24,0.3,0.3,0.12,0.0,0.0,0.0,0.03,nancy lee harp,,ACCT-4150,2016
ACCT,8520,1,Fin Acct Theory/Res,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,ralph welton,,ACCT-8520,2016
ACCT,8520,2,Fin Acct Theory/Res,0.47,0.5,0.03,0.0,0.0,0.0,0.0,0.0,ralph welton,,ACCT-8520,2016
ACCT,8520,3,Fin Acct Theory/Res,0.2,0.63,0.17,0.0,0.0,0.0,0.0,0.0,ralph welton,,ACCT-8520,2016
ACCT,8540,1,Prof Responsibility,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8540,2016
ACCT,8540,2,Prof Responsibility,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8540,2016
ACCT,8540,3,Prof Responsibility,0.77,0.21,0.03,0.0,0.0,0.0,0.0,0.0,suzanne pearse,,ACCT-8540,2016
ACCT,8710,1,Corporate Taxation,0.16,0.76,0.08,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2016
ACCT,8710,2,Corporate Taxation,0.3,0.65,0.05,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2016
ACCT,8710,3,Corporate Taxation,0.31,0.67,0.03,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2016
AGED,1000,1,Orientation & Field Experience,0.82,0.12,0.0,0.0,0.0,0.0,0.0,0.06,philip fravel,,AGED-1000,2016
AGED,2030,1,Teaching Agriscience,0.64,0.21,0.0,0.0,0.07,0.0,0.0,0.07,catheri dibenedetto,,AGED-2030,2016
AGED,4160,1,Ethics and Issues,0.94,0.03,0.0,0.0,0.0,0.0,0.0,0.03,thomas dobbins,,AGED-4160,2016
AGED,4250,1,Teaching Ag Mechs,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,philip fravel,,AGED-4250,2016
AGM,2050,1,Prin of Fabrication,0.12,0.53,0.22,0.08,0.02,0.0,0.0,0.03,hunter massey,,AGM-2050,2016
AGM,2060,1,Machinery Mgt,0.08,0.32,0.41,0.08,0.05,0.0,0.0,0.05,hunter massey,,AGM-2060,2016
AGM,2210,1,Land Measurements,0.17,0.52,0.26,0.0,0.04,0.0,0.0,0.0,charles privette,,AGM-2210,2016
AGM,3030,1,Cal for Mech Ag,0.37,0.42,0.22,0.0,0.0,0.0,0.0,0.0,young han,,AGM-3030,2016
AGM,4020,1,Landscape Drainage and Irrig,0.16,0.49,0.26,0.07,0.02,0.0,0.0,0.0,charles privette,,AGM-4020,2016
AGM,4100,1,Precision Ag Tech,0.24,0.58,0.13,0.02,0.02,0.0,0.0,0.0,hunter massey,,AGM-4100,2016
AGM,4520,1,Mobile Power,0.45,0.29,0.21,0.02,0.02,0.0,0.0,0.0,ali bulent koc,,AGM-4520,2016
AGM,4720,1,Capstone,0.18,0.5,0.3,0.02,0.0,0.0,0.0,0.0,john chastain,,AGM-4720,2016
AGRB,2020,1,Agricultural Economics,0.75,0.14,0.03,0.03,0.05,0.0,0.0,0.0,yuliya val bolotova,,AGRB-2020,2016
AGRB,2050,1,Agriculture and Society,0.46,0.34,0.16,0.02,0.0,0.0,0.0,0.02,lisha zhang,,AGRB-2050,2016
AGRB,3190,1,Agribusiness Management,0.3,0.3,0.24,0.14,0.02,0.0,0.0,0.0,michael vassalos,,AGRB-3190,2016
AGRB,3570,1,Natural Resources Economics,0.31,0.15,0.33,0.13,0.04,0.0,0.0,0.04,david brian willis,,AGRB-3570,2016
AGRB,4020,1,Production Economics,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,michael vassalos,,AGRB-4020,2016
AGRB,4080,1,Quantitative Applied Economics,0.21,0.18,0.42,0.11,0.05,0.0,0.0,0.03,lisha zhang,,AGRB-4080,2016
AGRB,4520,1,Agricultural Policy,0.35,0.26,0.28,0.09,0.0,0.0,0.0,0.02,michael vassalos,,AGRB-4520,2016
AGRB,4560,1,Prices,0.47,0.38,0.16,0.0,0.0,0.0,0.0,0.0,yuliya val bolotova,,AGRB-4560,2016
AL,3490,400,Principles of Coaching,0.54,0.38,0.08,0.0,0.0,0.0,0.0,0.0,deborah cadorette,,AL-3490,2016
AL,3490,401,Principles of Coaching,0.44,0.16,0.28,0.04,0.08,0.0,0.0,0.0,deborah cadorette,,AL-3490,2016
AL,3490,402,Principles of Coaching,0.72,0.2,0.04,0.04,0.0,0.0,0.0,0.0,julia wright,,AL-3490,2016
AL,3490,405,Principles of Coaching,0.88,0.04,0.08,0.0,0.0,0.0,0.0,0.0,edmond fry,,AL-3490,2016
AL,3500,400,Sci Basis I/Ex Phy,0.24,0.2,0.36,0.08,0.04,0.0,0.0,0.08,michael godfrey,,AL-3500,2016
AL,3500,401,Sci Basis I/Ex Phy,0.26,0.35,0.17,0.09,0.04,0.0,0.0,0.09,michael godfrey,,AL-3500,2016
AL,3520,400,Kinesiology,0.4,0.47,0.07,0.07,0.0,0.0,0.0,0.0,michael godfrey,,AL-3520,2016
AL,3530,400,Athletic Injuries,0.21,0.25,0.33,0.08,0.08,0.0,0.0,0.04,isaac sean colbert,,AL-3530,2016
AL,3530,401,Athletic Injuries,0.27,0.27,0.27,0.15,0.04,0.0,0.0,0.0,isaac sean colbert,,AL-3530,2016
AL,3600,400,Hgh Sch Athl Ethical/Legal Iss,0.29,0.33,0.17,0.13,0.04,0.0,0.0,0.04,clyde keith connor,,AL-3600,2016
AL,3610,400,Admin/Org of Athletic Programs,0.77,0.09,0.05,0.09,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2016
AL,3610,402,Admin/Org of Athletic Programs,0.72,0.12,0.16,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2016
AL,3610,403,Admin/Org of Athletic Programs,0.39,0.43,0.09,0.04,0.04,0.0,0.0,0.0,john plumblee,,AL-3610,2016
AL,3620,400,Psychology of Coaching,0.38,0.33,0.21,0.04,0.04,0.0,0.0,0.0,natalie anne carter,,AL-3620,2016
AL,3620,401,Psychology of Coaching,0.27,0.42,0.12,0.12,0.04,0.0,0.0,0.04,natalie anne carter,,AL-3620,2016
AL,3620,402,Psychology of Coaching,0.2,0.4,0.24,0.04,0.08,0.0,0.0,0.04,natalie anne carter,,AL-3620,2016
AL,3720,400,Coaching Basketball,0.62,0.15,0.12,0.08,0.0,0.0,0.0,0.04,edmond fry,,AL-3720,2016
AL,3740,400,Coaching Football,0.71,0.08,0.13,0.04,0.04,0.0,0.0,0.0,edmond fry,,AL-3740,2016
AL,3760,400,Coaching Strength/Conditioning,0.68,0.12,0.16,0.0,0.0,0.0,0.0,0.04,edmond fry,,AL-3760,2016
AL,4380,400,Coaching Women,0.52,0.33,0.05,0.1,0.0,0.0,0.0,0.0,deborah cadorette,,AL-4380,2016
AL,4380,410,Coaching Rugby,0.88,0.0,0.0,0.0,0.06,0.0,0.0,0.06,deborah cadorette,,AL-4380,2016
AL,8530,400,Legal Iss in Intercoll Athlet,0.79,0.08,0.04,0.0,0.08,0.0,0.0,0.0,michael godfrey,,AL-8530,2016
ANTH,2010,1,Introduction to Anthropology,0.06,0.17,0.32,0.17,0.1,0.0,0.0,0.17,john coggeshall,,ANTH-2010,2016
ANTH,2010,2,Introduction to Anthropology,0.15,0.57,0.19,0.06,0.0,0.0,0.0,0.02,yi wu,,ANTH-2010,2016
ANTH,2010,3,Introduction to Anthropology,0.24,0.48,0.2,0.07,0.0,0.0,0.0,0.02,yi wu,,ANTH-2010,2016
ANTH,3200,1,North American Indian Cultures,0.13,0.38,0.25,0.0,0.06,0.0,0.0,0.19,john coggeshall,,ANTH-3200,2016
ANTH,3310,1,Archaeology,0.33,0.38,0.19,0.05,0.0,0.0,0.0,0.05,melissa vogel,,ANTH-3310,2016
ANTH,3510,1,Biological Anthropology,0.21,0.42,0.21,0.05,0.11,0.0,0.0,0.0,lisa rapaport,,ANTH-3510,2016
ANTH,3530,1,Forensic Anthropology,0.29,0.38,0.21,0.08,0.0,0.0,0.0,0.04,katherine weisensee,,ANTH-3530,2016
ANTH,4040,1,Anthropological Theories,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,john coggeshall,,ANTH-4040,2016
ANTH,4510,1,Biol Variation in Human Pop,0.47,0.21,0.16,0.0,0.0,0.0,0.0,0.16,katherine weisensee,,ANTH-4510,2016
ANTH,4660,1,Evolution of Human Behav,0.21,0.57,0.07,0.0,0.0,0.0,0.0,0.14,lisa rapaport,,ANTH-4660,2016
APEC,8220,1,Public Policy Econ,0.38,0.46,0.08,0.0,0.0,0.0,0.0,0.08,david brian willis,,APEC-8220,2016
ARCH,1510,1,Arch Communication,0.33,0.27,0.07,0.07,0.13,0.0,0.0,0.13,sal hambright-belue,,ARCH-1510,2016
ARCH,1510,2,Arch Communication,0.27,0.47,0.13,0.07,0.0,0.0,0.0,0.07,robert silance,,ARCH-1510,2016
ARCH,1510,3,Arch Communication,0.33,0.6,0.07,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-1510,2016
ARCH,1510,4,Arch Communication,0.43,0.43,0.07,0.0,0.0,0.0,0.0,0.07,ladan omidvar,,ARCH-1510,2016
ARCH,1510,5,Arch Communication,0.36,0.43,0.07,0.14,0.0,0.0,0.0,0.0,sal hambright-belue,,ARCH-1510,2016
ARCH,2520,1,Arch Foundations II,0.38,0.38,0.15,0.08,0.0,0.0,0.0,0.0,david lee,,ARCH-2520,2016
ARCH,2520,2,Arch Foundations II,0.54,0.38,0.08,0.0,0.0,0.0,0.0,0.0,joseph choma,,ARCH-2520,2016
ARCH,2520,3,Arch Foundations II,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-2520,2016
ARCH,2520,4,Arch Foundations II,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,james barker,,ARCH-2520,2016
ARCH,2520,5,Arch Foundations II,0.33,0.5,0.17,0.0,0.0,0.0,0.0,0.0,ladan omidvar,,ARCH-2520,2016
ARCH,2700,1,Structures I,0.65,0.3,0.04,0.0,0.0,0.0,0.0,0.0,robert john hogan,,ARCH-2700,2016
ARCH,2700,2,Structures I,0.55,0.35,0.1,0.0,0.0,0.0,0.0,0.0,dustin gra albright,,ARCH-2700,2016
ARCH,3530,1,Studio Genoa,0.25,0.67,0.08,0.0,0.0,0.0,0.0,0.0,george schafer,,ARCH-3530,2016
ARCH,4010,2,Architectural Portfolio,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,yixiao wang,,ARCH-4010,2016
ARCH,4520,1,Synthesis Studio,0.29,0.43,0.29,0.0,0.0,0.0,0.0,0.0,timothy burl brown,,ARCH-4520,2016
ARCH,4520,2,Synthesis Studio,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-4520,2016
ARCH,4520,3,Synthesis Studio,0.5,0.36,0.14,0.0,0.0,0.0,0.0,0.0,julie poe wilkerson,,ARCH-4520,2016
ARCH,4520,4,Synthesis Studio,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,criss mills,,ARCH-4520,2016
ARCH,4710,1,Arch Hist of Place,0.5,0.33,0.17,0.0,0.0,0.0,0.0,0.0,james thomas,,ARCH-4710,2016
ARCH,4890,1,Internship,0.64,0.27,0.0,0.0,0.0,0.0,0.0,0.09,ashley jennings,,ARCH-4890,2016
ARCH,4990,13,Biomimicry and Biomimetics,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,michael carl kleiss,,ARCH-4990,2016
ARCH,6880,1,Arch Programming,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,byron malet edwards,,ARCH-6880,2016
ARCH,8110,1,Visualization II,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,joseph choma,,ARCH-8110,2016
ARCH,8120,1,Comp Design Methods,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,david lee,,ARCH-8120,2016
ARCH,8200,1,Bldg Design & Constr,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,dennis bausman,,ARCH-8200,2016
ARCH,8420,1,Arch Studio II,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0.0,peter laurence,,ARCH-8420,2016
ARCH,8420,2,Arch Studio II,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-8420,2016
ARCH,8520,1,Design Studio IV,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,joseph schott,,ARCH-8520,2016
ARCH,8520,3,Design Studio IV,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0, franco santa cruz,,ARCH-8520,2016
ARCH,8610,1,History/Theory II,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-8610,2016
ARCH,8620,1,History/Theory III,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,berrin terim,,ARCH-8620,2016
ARCH,8740,1,Building Process:TR,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,joseph schott,,ARCH-8740,2016
ARCH,8740,2,Building Process:TR,0.38,0.46,0.15,0.0,0.0,0.0,0.0,0.0,joseph schott,,ARCH-8740,2016
ARCH,8820,1,Building Economics,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-8820,2016
ARCH,8900,1,Directed Studies,0.77,0.15,0.08,0.0,0.0,0.0,0.0,0.0,anjali joseph,,ARCH-8900,2016
ARCH,8920,1,Comprehensive Studio,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8920,2016
ARCH,8920,2,Comprehensive Studio,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,ulrike ann-so heine,,ARCH-8920,2016
ARCH,8920,3,Comprehensive Studio,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,dustin gra albright,,ARCH-8920,2016
ARCH,8920,4,Comprehensive Studio,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,ufuk ersoy,,ARCH-8920,2016
ARCH,8960,1,A+H Studio: Tectonic,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,byron malet edwards,,ARCH-8960,2016
ART,1060,1,Foundation Drawing II,0.6,0.28,0.12,0.0,0.0,0.0,0.0,0.0,carly drew,,ART-1060,2016
ART,1520,1,Foundations Art II,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,joseph ric manson ,,ART-1520,2016
ART,2050,1,Beginning Life Drawing,0.59,0.41,0.0,0.0,0.0,0.0,0.0,0.0,kathleen ann thum,,ART-2050,2016
ART,2070,1,Beginning Painting,0.65,0.24,0.12,0.0,0.0,0.0,0.0,0.0,mary jane king,,ART-2070,2016
ART,2090,1,Beginning Sculpture,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,mary elizabet cooke,,ART-2090,2016
ART,2100,400,Art Appreciation,0.54,0.32,0.07,0.04,0.0,0.0,0.0,0.04,lydia jane dorsey,,ART-2100,2016
ART,2100,401,Art Appreciation,0.45,0.24,0.1,0.0,0.0,0.0,0.0,0.21,lydia jane dorsey,,ART-2100,2016
ART,2100,402,Art Appreciation,0.57,0.36,0.04,0.04,0.0,0.0,0.0,0.0,lydia jane dorsey,,ART-2100,2016
ART,2100,403,Art Appreciation,0.29,0.5,0.14,0.04,0.0,0.0,0.0,0.04,lydia jane dorsey,,ART-2100,2016
ART,2110,1,Begin Printmaking,0.67,0.17,0.08,0.08,0.0,0.0,0.0,0.0,todd denni anderson,,ART-2110,2016
ART,2130,1,Begin Photography,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,gregory wi shelnutt,,ART-2130,2016
ART,2170,1,Beginning Ceramics,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,en iwamura,,ART-2170,2016
ART,2210,1,Beginning New Media,0.8,0.0,0.13,0.0,0.07,0.0,0.0,0.0,christina nguy hung,,ART-2210,2016
ART,4750,1,Senior Exhibition Internship,0.73,0.2,0.07,0.0,0.0,0.0,0.0,0.0,de woodward-detrich,,ART-4750,2016
AS,1100,1,Air Force Today II,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,christopher mann,,AS-1100,2016
AS,2100,2,Dev of Air Power II,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,christopher mann,,AS-2100,2016
AS,2100,3,Dev of Air Power II,0.68,0.26,0.05,0.0,0.0,0.0,0.0,0.0,christopher mann,,AS-2100,2016
ASL,1010,1,Am Sign Lang I,0.39,0.22,0.33,0.06,0.0,0.0,0.0,0.0,william alton brant,,ASL-1010,2016
ASL,1010,2,Am Sign Lang I,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-1010,2016
ASL,2010,1,Am Sign Lang II,0.43,0.36,0.21,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-2010,2016
ASL,2020,1,Am Sign Lang II,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-2020,2016
ASL,2020,2,Am Sign Lang II,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,kim ma misener dunn,,ASL-2020,2016
ASL,3050,1,Deaf Studies,0.47,0.21,0.32,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-3050,2016
ASTR,1010,1,Solar System Astronomy,0.35,0.34,0.11,0.08,0.06,0.0,0.0,0.04,sean brittain,,ASTR-1010,2016
ASTR,1020,1,Stellar Astronomy,0.51,0.31,0.1,0.02,0.04,0.0,0.0,0.02,phillip flower,,ASTR-1020,2016
ASTR,1020,2,Stellar Astronomy,0.35,0.4,0.14,0.03,0.02,0.0,0.0,0.05,phillip flower,,ASTR-1020,2016
ASTR,1020,3,Stellar Astronomy,0.28,0.39,0.22,0.06,0.0,0.0,0.0,0.06,phillip flower,,ASTR-1020,2016
ASTR,1030,1,Solar Systm Astr Lab,0.63,0.33,0.0,0.0,0.0,0.0,0.0,0.04,mark leising,,ASTR-1030,2016
ASTR,1030,2,Solar Systm Astr Lab,0.69,0.19,0.0,0.04,0.04,0.0,0.0,0.04,mark leising,,ASTR-1030,2016
ASTR,1040,1,Stellar Astr Lab,0.76,0.19,0.0,0.0,0.0,0.0,0.0,0.05,mark leising,,ASTR-1040,2016
ASTR,1040,2,Stellar Astr Lab,0.43,0.35,0.04,0.04,0.0,0.0,0.0,0.13,mark leising,,ASTR-1040,2016
ASTR,1040,3,Stellar Astr Lab,0.74,0.13,0.04,0.0,0.04,0.0,0.0,0.04,mark leising,,ASTR-1040,2016
ASTR,1040,5,Stellar Astr Lab,0.23,0.32,0.14,0.14,0.14,0.0,0.0,0.05,mark leising,,ASTR-1040,2016
ASTR,1040,6,Stellar Astr Lab,0.0,0.54,0.23,0.08,0.08,0.0,0.0,0.08,mark leising,,ASTR-1040,2016
ASTR,3030,1,Galactic Astrophys,0.35,0.41,0.06,0.06,0.0,0.0,0.0,0.12,marco ajello,,ASTR-3030,2016
AUE,8160,1,Eng Combustion Emiss,0.74,0.24,0.0,0.0,0.0,0.0,0.0,0.02,robert prucka,,AUE-8160,2016
AUE,8170,3,Alt Energy Sources,0.34,0.61,0.05,0.0,0.0,0.0,0.0,0.0,pierluigi pisu,,AUE-8170,2016
AUE,8290,4,Tire Behavior,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,beshah ayalew,,AUE-8290,2016
AUE,8500,6,Stability/Safety Sys,0.7,0.22,0.04,0.0,0.0,0.0,0.0,0.04,beshah ayalew,,AUE-8500,2016
AUE,8550,16,Auto Struct Analysis,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,david wil schmueser,,AUE-8550,2016
AUE,8690,8,Qual Assur Automotiv Manuf Sys,0.52,0.33,0.03,0.0,0.09,0.0,0.0,0.03,michael mears,,AUE-8690,2016
AUE,8770,9,Light-Weight Design,0.69,0.13,0.13,0.0,0.0,0.0,0.0,0.06,fadi kama abu-farha,,AUE-8770,2016
AUE,8860,1,Noise Vibration,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,douglas feldmaier,,AUE-8860,2016
AUE,8930,3,Applied Dynamics,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,imtiaz ul haque,,AUE-8930,2016
AUE,8930,4,Mechanics of Composites Struct,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,srikanth pilla,,AUE-8930,2016
AUE,8930,14,Power Electronics,0.82,0.09,0.0,0.0,0.0,0.0,0.0,0.09,simona onori,,AUE-8930,2016
AUE,8930,15,Innov & Entrepreneurship,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,david leo bodde,,AUE-8930,2016
