Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
ACCT,8550,2,ACCT 8550: 002,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,james barnes,,ACCT-8550,2014
ACCT,8710,1,ACCT 8710: 001,0.23,0.71,0.03,0.0,0.03,0.0,0.0,0.0,derek dalton,,ACCT-8710,2014
ACCT,8710,2,ACCT 8710: 002,0.31,0.66,0.03,0.0,0.0,0.0,0.0,0.0,derek dalton,,ACCT-8710,2014
AGED,3550,1,Team and Organiz Leadership,0.56,0.38,0.06,0.0,0.0,0.0,0.0,0.0,thomas dobbins,,AGED-3550,2014
AGED,4150,1,AGED 4150: 001,0.67,0.25,0.08,0.0,0.0,0.0,0.0,0.0,kevin layfield,,AGED-4150,2014
AGM,2050,1,AGM 2050: 001,0.15,0.42,0.32,0.04,0.0,0.0,0.0,0.08,hunter massey,,AGM-2050,2014
AGM,2060,1,AGM 2060: 001,0.23,0.55,0.18,0.05,0.0,0.0,0.0,0.0,hunter massey,,AGM-2060,2014
AGM,2210,1,AGM 2210: 001,0.29,0.46,0.2,0.0,0.06,0.0,0.0,0.0,charles privette,,AGM-2210,2014
AGM,3030,1,AGM 3030: 001,0.21,0.4,0.33,0.02,0.02,0.0,0.0,0.0,young han,,AGM-3030,2014
AGM,4020,1,AGM 4020: 001,0.06,0.66,0.26,0.0,0.03,0.0,0.0,0.0,charles privette,,AGM-4020,2014
AGM,4100,1,AGM 4100: 001,0.38,0.47,0.13,0.03,0.0,0.0,0.0,0.0,hunter massey,,AGM-4100,2014
AGM,4520,1,AGM 4520: 001,0.21,0.56,0.24,0.0,0.0,0.0,0.0,0.0,kendall kirk,,AGM-4520,2014
AGM,4720,1,AGM 4720: 001,0.65,0.24,0.12,0.0,0.0,0.0,0.0,0.0,john chastain,,AGM-4720,2014
AL,3490,400,AL 3490: 400,0.56,0.26,0.19,0.0,0.0,0.0,0.0,0.0,deborah cadorette,,AL-3490,2014
AL,3490,401,AL 3490: 401,0.61,0.32,0.07,0.0,0.0,0.0,0.0,0.0,deborah cadorette,,AL-3490,2014
AL,3490,402,AL 3490: 402,0.73,0.19,0.08,0.0,0.0,0.0,0.0,0.0,deborah cadorette,,AL-3490,2014
AL,3490,403,AL 3490: 403,0.68,0.25,0.0,0.0,0.07,0.0,0.0,0.0,clyde keith connor,,AL-3490,2014
AL,3490,404,AL 3490: 404,0.54,0.27,0.08,0.04,0.04,0.0,0.0,0.04,clyde keith connor,,AL-3490,2014
AL,3490,405,AL 3490: 405,0.8,0.12,0.0,0.04,0.04,0.0,0.0,0.0,edmond fry,,AL-3490,2014
AL,3500,400,AL 3500: 400,0.19,0.31,0.23,0.12,0.08,0.0,0.0,0.08,michael godfrey,,AL-3500,2014
AL,3500,401,AL 3500: 401,0.14,0.55,0.05,0.09,0.09,0.0,0.0,0.09,michael godfrey,,AL-3500,2014
AL,3520,400,AL 3520: 400,0.22,0.22,0.35,0.04,0.0,0.0,0.0,0.17,michael godfrey,,AL-3520,2014
AL,3530,400,AL 3530: 400,0.12,0.23,0.27,0.27,0.08,0.0,0.0,0.04,isaac sean colbert,,AL-3530,2014
AL,3530,401,AL 3530: 401,0.13,0.17,0.39,0.22,0.04,0.0,0.0,0.04,isaac sean colbert,,AL-3530,2014
AL,3600,400,AL 3600: 400,0.46,0.43,0.07,0.0,0.0,0.0,0.0,0.04,clyde keith connor,,AL-3600,2014
AL,3610,400,AL 3610: 400,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2014
AL,3610,401,AL 3610: 401,0.84,0.12,0.04,0.0,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2014
AL,3610,402,AL 3610: 402,0.88,0.04,0.04,0.04,0.0,0.0,0.0,0.0,henry oates,,AL-3610,2014
AL,3620,400,AL 3620: 400,0.08,0.44,0.2,0.16,0.04,0.0,0.0,0.08,natalie anne carter,,AL-3620,2014
AL,3620,401,AL 3620: 401,0.23,0.23,0.37,0.09,0.03,0.0,0.0,0.06,natalie anne carter,,AL-3620,2014
AL,3710,400,AL 3710: 400,0.6,0.25,0.05,0.0,0.05,0.0,0.0,0.05,justin hickey,,AL-3710,2014
AL,3720,400,AL 3720: 400,0.61,0.13,0.04,0.04,0.13,0.0,0.0,0.04,edmond fry,,AL-3720,2014
AL,3740,400,AL 3740: 400,0.46,0.21,0.29,0.0,0.0,0.0,0.0,0.04,deborah cadorette,,AL-3740,2014
AL,3750,400,AL 3750: 400,0.74,0.11,0.05,0.0,0.05,0.0,0.0,0.05,deborah cadorette,,AL-3750,2014
AL,3760,400,AL 3760: 400,0.38,0.14,0.19,0.1,0.19,0.0,0.0,0.0,edmond fry,,AL-3760,2014
AL,3760,401,AL 3760: 401,0.63,0.11,0.05,0.11,0.05,0.0,0.0,0.05,edmond fry,,AL-3760,2014
ANTH,2010,1,Intro Anthropology,0.06,0.21,0.41,0.11,0.12,0.0,0.0,0.09,john coggeshall,,ANTH-2010,2014
ANTH,2010,2,Intro Anthropology,0.24,0.32,0.24,0.11,0.05,0.0,0.0,0.05,melissa vogel,,ANTH-2010,2014
ANTH,2010,3,Intro Anthropology,0.36,0.32,0.19,0.07,0.03,0.0,0.0,0.03,lisa rapaport,,ANTH-2010,2014
ANTH,3200,1,North American Indian Cultures,0.18,0.35,0.24,0.0,0.0,0.0,0.0,0.24,john coggeshall,,ANTH-3200,2014
ANTH,3310,1,Archaeology,0.29,0.5,0.04,0.04,0.04,0.0,0.0,0.08,melissa vogel,,ANTH-3310,2014
ANTH,3510,1,Biological Anthropology,0.62,0.31,0.0,0.08,0.0,0.0,0.0,0.0,katherine weisensee,,ANTH-3510,2014
ANTH,4510,1,Biol Variation in Human Pop,0.33,0.33,0.25,0.0,0.0,0.0,0.0,0.08,katherine weisensee,,ANTH-4510,2014
APEC,2020,1,Agric Economics,0.38,0.28,0.23,0.0,0.07,0.0,0.0,0.05,webb smathers,,APEC-2020,2014
APEC,2050,1,Agric and Society,0.6,0.38,0.0,0.0,0.0,0.0,0.0,0.02,david wheele hughes,,APEC-2050,2014
APEC,3080,1,APEC 3080: 001,0.33,0.11,0.3,0.19,0.04,0.0,0.0,0.04,michael vassalos,,APEC-3080,2014
APEC,3570,1,Nat Resource Econ,0.1,0.36,0.51,0.0,0.0,0.0,0.0,0.03,molly espey,,APEC-3570,2014
APEC,4120,1,Reg Economic Devel,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.1,david wheele hughes,,APEC-4120,2014
APEC,4520,1,Agric Policy,0.25,0.55,0.2,0.0,0.0,0.0,0.0,0.0,michael vassalos,,APEC-4520,2014
APEC,4750,1,Wildlife Economics,0.57,0.1,0.33,0.0,0.0,0.0,0.0,0.0,webb smathers,,APEC-4750,2014
ARAB,1010,1,ARAB 1010: 001,0.64,0.14,0.0,0.07,0.0,0.0,0.0,0.14,sulafa abou-samra,,ARAB-1010,2014
ARAB,1020,1,ARAB 1020: 001,0.55,0.09,0.09,0.09,0.0,0.0,0.0,0.18,sulafa abou-samra,,ARAB-1020,2014
ARCH,1510,3,ARCH 1510: 003,0.38,0.33,0.17,0.04,0.0,0.0,0.0,0.08,sal hambright-belue,,ARCH-1510,2014
ARCH,1510,4,ARCH 1510: 004,0.23,0.64,0.09,0.0,0.0,0.0,0.0,0.05,sal hambright-belue,,ARCH-1510,2014
ARCH,2520,1,ARCH 2520: 001,0.18,0.71,0.12,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-2520,2014
ARCH,2520,3,ARCH 2520: 003,0.33,0.33,0.17,0.0,0.08,0.0,0.0,0.08,criss mills,,ARCH-2520,2014
ARCH,2520,4,ARCH 2520: 004,0.17,0.75,0.08,0.0,0.0,0.0,0.0,0.0,clarissa mendez,,ARCH-2520,2014
ARCH,2700,1,ARCH 2700: 001,0.71,0.19,0.05,0.0,0.0,0.0,0.0,0.05,robert john hogan,,ARCH-2700,2014
ARCH,2700,2,ARCH 2700: 002,0.92,0.04,0.04,0.0,0.0,0.0,0.0,0.0,robert john hogan,,ARCH-2700,2014
ARCH,2710,1,ARCH 2710: 001,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,michael carl kleiss,,ARCH-2710,2014
ARCH,4050,1,ARCH 4050: 001,0.36,0.5,0.07,0.0,0.07,0.0,0.0,0.0,robert bruhns,,ARCH-4050,2014
ARCH,4520,2,ARCH 4520: 002,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,lynn craig,,ARCH-4520,2014
ARCH,4520,3,ARCH 4520: 003,0.57,0.36,0.0,0.07,0.0,0.0,0.0,0.0,julie poe wilkerson,,ARCH-4520,2014
ARCH,4990,1,Freehand Drawing,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,lynn craig,,ARCH-4990,2014
ARCH,6050,1,ARCH 6050: 001,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,robert bruhns,,ARCH-6050,2014
ARCH,8110,1,ARCH 8110: 001,0.53,0.42,0.0,0.0,0.0,0.0,0.0,0.05,douglas hecker,,ARCH-8110,2014
ARCH,8120,1,ARCH 8120: 001,0.21,0.64,0.14,0.0,0.0,0.0,0.0,0.0,david lee,,ARCH-8120,2014
ARCH,8200,1,Bldg Design & Constr,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,dennis bausman,,ARCH-8200,2014
ARCH,8420,1,ARCH 8420: 001,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,ar montilla navarro,,ARCH-8420,2014
ARCH,8420,2,ARCH 8420: 002,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,junichi satoh,,ARCH-8420,2014
ARCH,8520,2,ARCH 8520: 002,0.63,0.38,0.0,0.0,0.0,0.0,0.0,0.0,keith green,,ARCH-8520,2014
ARCH,8520,5,ARCH 8520: 005,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,nicholas ault,,ARCH-8520,2014
ARCH,8610,1,ARCH 8610: 001,0.57,0.35,0.04,0.0,0.0,0.0,0.0,0.04,ufuk ersoy,,ARCH-8610,2014
ARCH,8710,1,ARCH 8710: 001,0.54,0.42,0.0,0.0,0.0,0.0,0.0,0.04,dustin gra albright,,ARCH-8710,2014
ARCH,8730,1,ARCH 8730: 001,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,vincent yves blouin,,ARCH-8730,2014
ARCH,8820,1,ARCH 8820: 001,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,robert silance,,ARCH-8820,2014
ARCH,8900,1,Directed Studies,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,dina battisto,,ARCH-8900,2014
ARCH,8920,1,ARCH 8920: 001,0.57,0.29,0.14,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8920,2014
ARCH,8920,2,ARCH 8920: 002,0.24,0.7,0.06,0.0,0.0,0.0,0.0,0.0,ulrike ann-so heine,,ARCH-8920,2014
ARCH,8960,1,A+H Studio: Tectonic,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,david allison,,ARCH-8960,2014
ART,1030,1,ART 1030: 001,0.33,0.6,0.07,0.0,0.0,0.0,0.0,0.0,lynette house,,ART-1030,2014
ART,1060,1,ART 1060: 001,0.68,0.18,0.05,0.0,0.09,0.0,0.0,0.0,carly drew,,ART-1060,2014
ART,1510,1,ART 1510: 001,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,adrienne lichliter,,ART-1510,2014
ART,2050,1,ART 2050: 001,0.65,0.25,0.1,0.0,0.0,0.0,0.0,0.0,joel reese murray,,ART-2050,2014
ART,2070,1,ART 2070: 001,0.77,0.15,0.0,0.0,0.0,0.0,0.0,0.08,todd mcdonald,,ART-2070,2014
ART,2170,1,ART 2170: 001,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,nina jeanette kawar,,ART-2170,2014
AS,1100,1,AS 1100: 001,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,stacey dean wiggins,,AS-1100,2014
AS,4100,1,Nat Sec Policy II,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,steven price jordan,,AS-4100,2014
ASL,1010,1,ASL 1010: 001,0.75,0.08,0.17,0.0,0.0,0.0,0.0,0.0,joseph paul may,,ASL-1010,2014
ASL,1010,2,ASL 1010: 002,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,joseph paul may,,ASL-1010,2014
ASL,1020,1,ASL 1020: 001,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-1020,2014
ASL,1020,2,ASL 1020: 002,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-1020,2014
ASL,2010,1,ASL 2010: 001,0.13,0.6,0.07,0.07,0.13,0.0,0.0,0.0,william alton brant,,ASL-2010,2014
ASL,2010,2,ASL 2010: 002,0.53,0.12,0.35,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-2010,2014
ASL,2020,1,ASL 2020: 001,0.69,0.13,0.13,0.0,0.06,0.0,0.0,0.0,kim ma misener dunn,,ASL-2020,2014
ASL,2020,2,ASL 2020: 002,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,kim ma misener dunn,,ASL-2020,2014
ASL,3050,1,Deaf Studies,0.47,0.37,0.16,0.0,0.0,0.0,0.0,0.0,william alton brant,,ASL-3050,2014
ASL,4010,1,ASL 4010: 001,0.36,0.55,0.0,0.0,0.0,0.0,0.0,0.09,stephen fitzmaurice,,ASL-4010,2014
ASTR,1010,1,Solar System Astr,0.3,0.26,0.16,0.07,0.05,0.0,0.0,0.16,dina drozdov,,ASTR-1010,2014
ASTR,1020,1,Stellar Astronomy ONLINE,0.31,0.53,0.13,0.0,0.0,0.0,0.0,0.04,phillip flower,,ASTR-1020,2014
ASTR,1020,2,Stellar Astronomy ONLINE,0.27,0.35,0.27,0.0,0.03,0.0,0.0,0.06,phillip flower,,ASTR-1020,2014
ASTR,1020,3,Stellar Astronomy ONLINE,0.38,0.42,0.11,0.0,0.02,0.0,0.0,0.07,phillip flower,,ASTR-1020,2014
ASTR,1030,1,Solar Systm Astr Lab,0.46,0.19,0.19,0.04,0.12,0.0,0.0,0.0,mark leising,,ASTR-1030,2014
ASTR,1040,1,Stellar Astr Lab,0.58,0.29,0.08,0.0,0.0,0.0,0.0,0.04,mark leising,,ASTR-1040,2014
ASTR,1040,3,Stellar Astr Lab,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.22,mark leising,,ASTR-1040,2014
ASTR,1040,5,Stellar Astr Lab,0.73,0.18,0.05,0.0,0.0,0.0,0.0,0.05,mark leising,,ASTR-1040,2014
ASTR,1040,6,Stellar Astr Lab,0.4,0.27,0.0,0.0,0.13,0.0,0.0,0.2,mark leising,,ASTR-1040,2014
AUD,2850,1,AUD 2850: 001,0.25,0.42,0.33,0.0,0.0,0.0,0.0,0.0,hamilton altstatt,,AUD-2850,2014
AUE,8160,1,AUE 8160: 001,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,robert prucka,,AUE-8160,2014
AUE,8160,2,AUE 8160: 002,0.69,0.31,0.0,0.0,0.0,0.0,0.0,0.0,zoran filipi,,AUE-8160,2014
AUE,8170,3,AUE 8170: 003,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,pierluigi pisu,,AUE-8170,2014
AUE,8290,4,AUE 8290: 004,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,timothy rhyne,,AUE-8290,2014
AUE,8500,6,AUE 8500: 006,0.43,0.46,0.04,0.0,0.0,0.0,0.0,0.07,beshah ayalew,,AUE-8500,2014
AUE,8550,16,AUE 8550: 016,0.2,0.67,0.13,0.0,0.0,0.0,0.0,0.0,michael mears,,AUE-8550,2014
AUE,8660,7,Adv Matl Auto Appl,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,srikanth pilla,,AUE-8660,2014
AUE,8690,8,AUE 8690: 008,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,michael mears,,AUE-8690,2014
AUE,8770,9,AUE 8770: 009,0.57,0.32,0.07,0.0,0.04,0.0,0.0,0.0,fadi kama abu-farha,,AUE-8770,2014
AUE,8820,10,AUE 8820: 010,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,paul venhovens,,AUE-8820,2014
AUE,8860,11,AUE 8860: 011,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,imtiaz ul haque,,AUE-8860,2014
AUE,8900,400,AUE 8900: 400,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,paul venhovens,,AUE-8900,2014
AUE,8930,15,Autovation I,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,david leo bodde,,AUE-8930,2014
AVS,2000,1,AVS 2000: 001,0.83,0.14,0.02,0.0,0.0,0.0,0.0,0.0,brian bolt,,AVS-2000,2014
AVS,2050,1,AVS 2050: 001,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,anna rebecca baxley,,AVS-2050,2014
AVS,2060,1,AVS 2060: 001,0.64,0.3,0.06,0.0,0.0,0.0,0.0,0.0,richelle lor miller,,AVS-2060,2014
AVS,2090,1,AVS 2090: 001,0.94,0.01,0.0,0.0,0.01,0.0,0.0,0.03,brian bolt,,AVS-2090,2014
AVS,2110,1,AVS 2110: 001,0.67,0.27,0.07,0.0,0.0,0.0,0.0,0.0,michelle hall,,AVS-2110,2014
AVS,3150,1,Animal Welfare,0.22,0.43,0.17,0.13,0.0,0.0,0.0,0.04,peter skewes,,AVS-3150,2014
AVS,3750,1,Appl Animal Nutr,0.1,0.37,0.29,0.15,0.01,0.0,0.0,0.09,nathan long,,AVS-3750,2014
AVS,4060,1,AVS 4060: 001,0.88,0.09,0.0,0.0,0.0,0.0,0.0,0.03,glenn birrenkott,,AVS-4060,2014
AVS,4100,1,AVS 4100: 001,0.15,0.41,0.32,0.09,0.02,0.0,0.0,0.01,peter skewes,,AVS-4100,2014
AVS,4120,1,Adv Equine Mgmt,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,kristine lan vernon,,AVS-4120,2014
AVS,4130,1,AVS 4130: 001,0.35,0.45,0.13,0.01,0.0,0.0,0.0,0.05,michelle hall,,AVS-4130,2014
AVS,4170,1,AVS 4170: 001,0.38,0.5,0.0,0.04,0.04,0.0,0.0,0.04,kristine lan vernon,,AVS-4170,2014
AVS,4530,1,Animal Reproduction,0.31,0.52,0.11,0.03,0.01,0.0,0.0,0.01,glenn birrenkott,,AVS-4530,2014
AVS,4530,400,Animal Reproduction,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,glenn birrenkott,,AVS-4530,2014
AVS,6110,1,AVS 6110: 001,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,susan kay duckett,,AVS-6110,2014
AVS,8090,1,AVS 8090: 001,0.63,0.13,0.0,0.0,0.0,0.0,0.0,0.25,susan kay duckett,,AVS-8090,2014
BCHM,3010,1,Molecular Biochem,0.08,0.33,0.26,0.25,0.03,0.0,0.0,0.05,meredith tei morris,,BCHM-3010,2014
BCHM,3010,2,Molecular Biochem(HON),0.56,0.24,0.12,0.0,0.0,0.0,0.0,0.08,meredith tei morris,True,BCHM-3010,2014
BCHM,3020,1,BCHM 3020: 001,0.55,0.27,0.09,0.0,0.0,0.0,0.0,0.09,meredith tei morris,,BCHM-3020,2014
BCHM,3020,2,BCHM 3020: 002,0.56,0.25,0.0,0.06,0.0,0.0,0.0,0.13,meredith tei morris,,BCHM-3020,2014
BCHM,3020,3,BCHM 3020: 003,0.64,0.18,0.0,0.0,0.0,0.0,0.0,0.18,meredith tei morris,,BCHM-3020,2014
BCHM,3050,1,BCHM 3050: 001,0.24,0.22,0.27,0.18,0.04,0.0,0.0,0.04,james morris,,BCHM-3050,2014
BCHM,4060,1,BCHM 4060: 001,0.46,0.27,0.19,0.03,0.03,0.0,0.0,0.03,ashby burges bodine,,BCHM-4060,2014
